,Title,email,KeyWords,Abstract,domain,Institution,Country,Latitude,Longitude
24,A SYSTEMATIC APPROACH IN DECISION GOVERNANCE:KNOWING FROM THE EXISTENCE,@odu.edu,"Ontology, Knowledge Generation, Decision Governance, Human-Machine Systems  ","Decision governance in a joint human- machine systems allows application of human creativity alongside complex  algorithm and knowledge searches by machin es.  In a decision making critical situation, this joint venture requires  maximum certainty in order to overcome any mission failures.  However, current progress in machine intelligence as  well as existing research in  the artificial intelligence community  depends on the best practices and/or standards set  forth by individual organizations and government responsible for the advancement of AI or MI.  In absence of an  expert reference base or knowledge base, more precisely a universal system, we still rely on the information and  standards that differ from organization to organization and from government to government.  This paper seeks to  mitigate this systems gap by looking at a systematic approach in decision governance by developing various levels of  ontologies for human-machine systems.  In support of this proposed approach, a recent development of top ontology  is discussed that revealed the core terminology and their relationships within human-machine systems.  This existential  understanding even lays the foundation for various other ontological evolution.  Keywords  Ontology, Knowledge Generation, Decision Governance, Human-Machine Systems   Introduction  Ontology and its exploitation in the field of engineering management (Mahmud and Zahedi, 2018) enforces: (1)  identifying problem space from the existence level, (2) recognizing  all relevant domains necessary  to build the  taxonomic and axiomatic structure for clarifying the structure of knowledge, and resulting in (3) better understanding  about a domain of di scourse to overcome any  discernment.  Until now, decision governance in a human- machine  intelligence systems rely on the best practices and/or standards that differ from organization to organization and from  government to government, contributing to system s failure in complex mission critical situations  (Mahmud, 2018).   Therefore, systematic approach in the form of ontological analysis is necessary to eradicate decision governance  problems in any given decision situation.   Exhibit 1 (Mahmud and Cotter, 2017) summarizes the primary levels or types of ontologies based on the  scope that are found in the existing literature.  A foundational ontology is also referred to top or upper level ontology.  This essentially gives the foundation of subsequent ontology deve lopment.  The scope of a foundational ontology is  to specify the general or universal classifications or categories, relations, and axioms for a body of knowledge such  that these concepts are reusable across core reference areas of the body of knowledge.  Foundational ontologies are  rich in abstractness and consider on ly the seed or core categories.  These seed categories are general in concept and  are same across all core reference areas and all domains.  Compared to foundational ontologies, core reference ontologies further specify the concepts, relations,  axioms, and functions of an area of a body of knowledge with reference to the respective foundational ontology and  are reusable across domains.  Domain ontologies provide the particular concepts, relationships, functions, axioms, and  instances relevant only to a specific knowledge domain.  Task ontologies specify the vocabulary of terms used in  problem solving tasks that are common across domains within a core reference area.  Conversely, domain task  ontologies specify the vocabulary of terms used in problem solving tasks specific to a given domain.  Likewise, domain  methods ontologies specify specific methods vocabularies (data collection, design, testing, engineering, software  development, etc.) necessary to operationalize the domain.   Application ontologies, application task ontologies, and  application methods ontologies are further specializations of domain ontologies to represent particular know ledge  models within a given domain.  During the last twenty-five or so years, application ontologies have been developed",odu.edu,Old Dominion University,United States,36.8862699,-76.30972478839735
25,M,Missing,,,Missing,,,46.3144754,11.0480288
26,SUPPORTING TECHNOLOGY SELECTION VIA PORTFOLIOREADINESS LEVEL AND TECHNOLOGY FORECASTING,Missing,"Technology Readiness Level, Portfolio Readiness Level, Functional Dependency Network Analysis. ","Halil I. Ozdemir  C. Ariel Pinto  Resit Unal  Charles B. Keating  Colin Britcher  Old Dominion University  hiozdemir1@gmail.com; cpinto@odu.edu; runal@odu.edu; ckeating@odu.edu;  cbritche@odu.edu    Abstract   Today’s complex technology end engineering projects usually have a long life cycle. In order to provide better  capabilities throughout the life cycle, engineers need to include both mature and immature technologies and  subsystems. Several combinations of these technologies and sub-systems might offer similar properties for the same  design. Technology Readiness Level (TRL) is traditionally used to compare two or more technologies for the same  purpose. TRL is also used to assess the development risk of the technology and can provide insight into overall system  development risk when several technologies under development are considered. A novel approach is proposed in this  study to address this need, Portfolio Readiness Level (PRL) which uses a modified Functional Dependency Network  Analysis (FDNA) approach to calculate a single value to represent the maturity of the design for a specific combination  of technology and sub-systems. With the help of a TRL based technology maturity forecasting, engineers can predict  when certain technologies will be available. Then, PRL metric and technology forecasting can be used to make a better  decision to select the optimum technology combination for the design. PRL and technology forecasting can also be  used to monitor the overall progress of the portfolio over time. In contrast to TRL being an integer value, PRL is  defined as a real number. Although non-integer TRL values do not have real-world meaning, it serves as a means to  compare the combinations of technologies for the designed system and to monitor the portfolio maturity progress over  time.  Keywords  Technology Readiness Level, Portfolio Readiness Level, Functional Dependency Network Analysis.  Introduction  New system development inherently includes several risks, both internal and external. One major  risk is associated  with the process of selection of the technologies for the designed system. While several technologies might be  employed to provide the required capabilities, engineers tend to select newer and immature technologies for achieving  better performance levels. However , including immature technologies increase the development risk of the overall  program. In order to define a common understanding of the maturity of a technology, a template was developed by  NASA, “Technology Readiness Levels” (Mankins, 1995) . The approach has been widely accepted and used by  government institutions and commercial companies, especially in the aerospace domain (El-Khoury, 2012; Hay,  Reeves, Gresham, Williams -Byrd, & Hinds, 2013; Robinson, Levack, Rhodes, & Chen, 2009) . In 1999, the US  General Accounting Office (GAO) recommended the use of Technology Readiness Levels (TRL) by Department of  Defense (DOD) in order to manage the transition of developing technologies into weapon systems and DOD adopted  a modified version of TRL metric for its weapon system acquisition policy in 2001 (Mankins, 2002).    While TRL is a widely adopted approach to define the maturity of a single technology and very useful in  comparing two or more technology options, it  is not intended to represent the maturity of an overall system. TRL is  also an indirect metric to define the development risk of individual technology, the higher the TRL, the lower the  development risk and vice versa. The effectiveness of TRL in defining the development risk of technology motivated  researchers to develop a similar approach to define the development risk of the overall system. Several studies focused  on the system level technology maturity (Kujawski, 2013; Lee & Thomas, 2000; McConkie, Mazzuchi, Sarkani, &",Missing,,,46.3144754,11.0480288
27,FLOOD MANAGEMENT DEEP LEARNING MODEL INPUTS: AREVIEW OF NECESSARY DATA AND PREDICTIVE TOOLS,@mst.edu;,"Flood Management, State-of-the-Art Matrix (SAM) analysis, Deep Learning ","Current flood management models are often hampered by the lack of robust predictive analytics, as well as  incomplete datasets for river basins prone to heavy flooding. This research uses a State-of-the-Art matrix (SAM)  analysis and integrative literature review to categorize existing models by method and scope, then determines  opportunities for integrating deep learning techniques to expand predictive capability. Trends in the SAM analysis  are then used to determine geospatial characteristics of the region that can contribute to flash flood scenarios, as well  as develop inputs for future modeling efforts. Preliminary progress on the selection of one urban and one rural test  site are presented subject to available data and input from key stakeholders. The transportation safety or disaster  planner can use these results to begin integrating deep learning methods in their planning strategies based on region- specific geospatial data and information.  Keywords  Flood Management, State-of-the-Art Matrix (SAM) analysis, Deep Learning  Introduction  The Federal Emergency Management Agency (FEMA) reported that 98% of counties in the United States  were  impacted by flooding events between 1996 and 2016 (FEMA, 2019). Potential flood cost evaluations depend upon the  extent of the flooding , subjective evaluation of personal property, and the size of the home  among others variables.  The cost of the total loss to a single residential dwelling can range anywhere from thousands to hundreds of thousands  of dollars (FEMA, 2017). In early 2019, parts of Iowa and Nebraska were devastated by floods. Official cost estimates  have not been published, but preliminary evaluations from state governments suggest billions of dollars in damage.  These costs present a daunting challenge to the United States economy with respect to infrastructure damage, loss or  partial damage of residential dwellings, and loss of crops  to name but a few.  Disaster managers are tasked with  breaking down these cost estimates and determining em ergency response strateg ies in a timely manner with finite  resources. An important but often over-looked dimension of flood costs are the indirect costs associated with road  closures. Before indirect costs can be calculated, a highly accurate and spatially resolute flood prediction model must  be developed to identify the extent of road closures. This work provides a preliminary review of flood prediction  studies to determine trends in model inputs and data sources for use in developing a flood prediction model.   Flood prediction is a complicated task that has become the subject of increased research focus as the  frequency and cost of flooding events continues to increase. Deep learning has emerged as a sophisticated technique  to solve complex problems, but has limited application in hydrological studies (Hu et al., 2018). This methodology is  a subfield of machine learning where computation models comprised of multiple layers learn representations of the  data (LeCun et al., 2015). While deep learning has emerged as a premium candidate for flood prediction efforts, the  term has become a catch -all term in artificial intelligence literature. Therefore, it is imperative that methods be  reviewed and compared to determine the optimal choice subject to sufficiently robust and granular dataset availability.",mst.edu;,Missouri S&T,United States,37.9537,-91.7756
28,GENDER DIFFERENCES IN PRACTITIONERS’ PREFERENCES FORSYSTEMS-THINKING SKILLS,@msstate.edu;,"systems thinking skills/preferences, gender, complex systems, multi-group structural equation modeling. ","The exponential enhancement of technology embedded in interdependent systems has led to increased difficulty and  complexity in problem -solving and decision -making in any system  of systems domains, including healthcare,  infrastructure and utility networks, business structures, military combat systems an d others.  Systems thinking (ST)  paradigm offer a shift in the worldview into how complex systems are perceived, assessed, managed, and governed.  Addressing problems in complex systems need not only technical knowledge but also consideration for inherent  individual differences, including differences in gender. This study compares the differences in systems  skills/preferences across genders using multi-group structural equation modeling approach. The paper concludes with  the discussion of results, limitations of the research, and directions for future studies.   Keywords  systems thinking skills/preferences, gender, complex systems, multi-group structural equation modeling.  Introduction  Systems thinking allows practitioners to look at the complex systems problems as a series of interconnected elements  as a whole. These problems are complex in nature due to social, political, technical, and economical factors. Failures  in the complex systems can result from non -technical reasons as well as technical causes and can be addressed by  individual differences such as gender, where individuals are an essential contributor to the failure. The complex nature  of a business structure challenges practitioners to achieve effective and robust decisions. Solutions to complex system  problem domains should focus more on satisfying solutions that will lead to effective and acceptable results (Jaradat  Adams, Abutabenjeh,  & Keating , 2017). Therefore, to better m anage the complex systems problems, a more  ‘systemic’ approach should be employed (Jaradat, Keating, and Bradley, 2018; Hossain and Jaradat, 2018; Hossain,  Nur, Hosseini, Jaradat, Marufuzzaman, & Puryear, 2019; Stirgus, Nagahi, Ma, Jaradat, Strawderman, & Eakin, 2019).  A more systemic viewpoint allows practitioners to analyze the interconnections between different aspects of complex  problems in a better way. In order to apply ST  to complex systems problems, there is a need to find a team of  practitioners capable of efficiently addressing complex systems problems. The team member should have an adequate  level of skills and preferences to understand and navigate organizational/managerial, human/social, and  political/policy dimensions of complex problems (Ackof, 1994, 1995; Checkland, 1999; Hossain, Nagahi, Jaradat, &  Keating, 2019; Lawrence, Hossain, Nagahi, & Jaradat, 2019). The context of ST and the extent  to which it differs  across genders, requires a closer attention. The main goal of this study is to investigate the impact of gender on the  practitioners’ level of ST skills/preferences. In a nutshell, the contribution attempts to demonstrate the classifications  of  ST skills/preferences based on genders, and how this difference impact complex system attributes.  Literature Review  The current body of knowledge is filled with different theoretical and empirical studies that concentrate on the  relationship between systems approach and thinking styles with gender differences. For instance, Sladek et al. (2010)  investigated the relationship between gender differences of healthcare workers in thinking disposition. They found  that male healthcare workers have more tendency toward rational processing than the female sample, whereas females  have more tendency to experiential processing than the male sample. Stephens (2013), in her book “Ecofeminism and  systems thinking,” investigated the relationship between critical ST and gender differences. She developed a systemic  framework called feminist-ST to provide some guidance for practitioners to pay more attention to gender differences  in project design, social policy, project management fields, and other areas. McConkey (1992) emphasized in",msstate.edu;,Mississippi State University,United States,37.9537,-91.7756
29,EXPLORING THE ROLE OF PEER INFLUENCE IN STUDENT’SDECISION BETWEEN ONLINE AND FACE-TO-FACE CLASS,@oregonstate.edu;,"Peer Influence, Student’s Decision, Online Class, Face-to-Face Class ","Online class is more widely available to students. Even though there are studies that examine the factors that affect  students’ choice for online classes, none of the studies had examined the effect of peer influence on class-mode choices  when both online and in- person class is available to the students. Most of the studies that investigate peer influence  focus on factors that affect adolescents and college student’s choice in areas such as smoking, drinking, and risky   behaviors. Existing studies also assumed that their subjects understood what peer influence is and never provide the  definition of peer influence. The objective of this study is to define peer influence in the context of student’s decision  between online and face-to-face class. A literature review on peer influence studies will be performed to identify the  factors and variables to be included in the study. A definition of peer influence and the associated factors that  contributed to peer influence will be identified.  Keywords  Peer Influence, Student’s Decision, Online Class, Face-to-Face Class  Introduction  Online classes are becoming more available to on -campus students, and on-campus students are increasingly taking  online classes due to time, schedule c onflicts, or lower tuition. Existing literature has not explored the effect of peer  influence on student’s decision in class selection when both types of courses are available to students. If the student’s  decisions are not being predicted before class registration, it may lead to class capacity issue. For example, one course  may have both an online class and face -to-face class, one mode of class may have already at capacity, but another  mode of class may have very few registrations. When the class capacity  issue occurred, it may lead to the waste of  resources and economy. The capacity of the face- to-face class is finite because it is limited in classroom capacity,  teaching quality, and the allocation of educational resources. Although the online class has its capacity, it can become  more flexible because it has fewer restrictions on external factors than the face-to-face class. Under the bad predicted  circumstance in student’s decision, we can assign students into the online class option when the capacity of the face- to-face class is full. If we can forecast appropriately student’s decision between online and face- to-face class, it will  help online educators scheduling online and face -to-face class in order to reduce economic and resources waste in  universities. In order to avoid this situation, it may help to explore the influence factors of peer influence in student’s  decision between online and face-to-face class. The objective of this study is to explore the influence factors of peer  influence in student’s decision between online and face-to-face class. An influence factors conceptual model will be  established through this study to observe how the peer influence affect the student’s decision in online versus on - campus course selection.  Three types of factor s including objective factors, subjective factors, and peer influence  factors will be defined following the conceptual model.  The study findings should provide useful direction to   schedulers who are responsible for scheduling online courses and face-to-face courses, online educators, and students  in universities.",oregonstate.edu;,Oregon State University,United States,44.554,-123.254
30,AN ANALYSIS OF THE STATE-OF-THE-ART ON CALIBRATIONTECHNIQUES FOR REPLICATES OF SYSTEM DYNAMICS MODELS,@ttu.edu,"Replicability, model robustness, systematic review ","System Dynamics (SD)-based simulation is gaining ground as simulation itself becomes increasingly embedded in  the decision-making process. Given the wide availability of simulation software like Vensim and Simulink, complex  systems can now be constructed, deconstructed, and replicated with ease unlike in the past. The concomitant increase  in the need to calibrate SD models has not been addressed sufficiently in the literature, however, with a majority of  the existing research efforts being expended towards the creation of new models based on available data. Vensim, for  instance, has a model calibration tool referred to as ‘Reality Check’ (RC) that focuses on calibration in regard to point  estimates. It is limited in that it does not provide a protocol of calibration and therefore its calibration effectiveness is  debatable. In fact, when applying RC to a model replicate, two problems emerge : (1) availability of historical  information that the original was modeled on and (2) introduction of unwanted errors into the model by the RC process.  To lay the foundations for an informed approach to calibration of model replicates, this work perform s a systematic  literature review of calibration techniques . The results suggest that cross-pollination of ideas from diverse fields of  research can richly inform a robust approach to calibration of SD model replicates.   Keywords  Replicability, model robustness, systematic review  Introduction  The adoption of System Dynamics (SD) to model and simulate complex real -world systems has seen significant  growth both in the industry and in academia across varied scientific disciplines. That SD simulation has been used to  study the effects of economic policies in a national innovation system (Walrave and Raven, 2016), water management  (Stave, 2003; Zarghami et al., 2018), education (Warren and Langley, 1999), team performance (Chinda, 2007), and  economics (Niosi, 2010) illustrates the diversity of its application. The two studies that form the bedrock of this study  are the ones by Elizondo -Noriega et al. (2018) and Visawan and Tannock (2004) . Both studies concern the field of  quality management (QM) and specifically how certain production practices could affect a firm’s product quality and  profitability. In fact, in the QM field, it is identified there is a model with the potential to be a suitable platform to  perform dynamic hypotheses.   Visawan and Tannock (2004), whose model is referred to as the VT model in this study, simulated the effects  of investments in defect prevention (P) and appraisal (A) activities with the aim of reducing product failure -related  costs (F) . Elizondo-Noriega et al. (2018)  identified the VT model to be the most comprehensive model of a  manufacturing firm in extant literature and also that it had been not been taken up for further research since it was first  published. The lack of pervading availability of low-cost simulation software at the time was identified to be a reason.  In a subsequent work, Elizondo- Noriega et al. (2019) replicated the VT model with the intent of making it easily  accessible to other researchers, but found that their replica exhibited a  considerably different value fo r a critical  variable (the net present value of profit or profit NPV) with respect to the original model’s values (see Exhibit 1 for  the original model values). They also noted that the historical records upon which the VT model was created was not  provided by the VT model’s authors.",ttu.edu,Texas Tech University,United States,33.59375255,-101.89959552302756
31,AN IMPROVEMENT IN ROBUSTNESS OF A SYSTEM DYNAMICSMODEL FOR SIMULATING COST OF QUALITY IN MANUFACTURINGOPERATIONS,@ttu.edu,"Simulation, model correction, model improvement, ","The use of System Dynamics to model, understand, and predict the behavior of complex systems has grown steadily  over the last two decades . One complex phenomenon that has received considerable attention of researchers in the  System Dynamics  discipline is the Economic s of Quality , specifically the Cost of Quality , in manufacturing  organizations. The Cost of Quality  is a composite of various costs associated with  activities concerning defect  prevention, appraisal, and both internal and external failure. There are at least five different studies that model Cost  of Quality in an organization via System Dynamics, and of them, Visawan and Tannock’s model provides the most  comprehensive description of a manufacturing facility. However, other studies on the Visawan-Tannock model have  identified an inherent flaw in the model in that it accepts one large investment intervention toward defect prevention  activities to attain six-sigma-levels of operations: an obviously unrealistic behavior. This study proposes a correction  to this identified flaw through the addition of an extra module to the Visawan and Tannock’s  model that has been  tested for compliance with the reported values in the literature.   Keywords  Simulation, model correction, model improvement,  Introduction  Since the beginning of the quality management (QM) movement almost 80 years ago, organizations have increasingly  absorbed and implemented one or more types of QM initiatives. According to Weiler (2004) and Sadeghi et al. (2018),  attainment of strategic objectives through the implementation of QM initiatives is an exercise in constant learning and  adaptation. They stated that previously held notions about QM as being static and focused solely on defect reduction  represent obsolete paradigms, which are not necessarily incorrect but are limited in scope. Cole and Matsumiya (2007)  pointed out that firms need to scope  the end objective of their QM initiatives in advance; they noted that for some   firms, QM could be quality control whereas for others it could be defect  reduction in production-related activities  (a.k.a. quality improvement).    The modern QM paradigm states that a proper QM initiative implementation should factor in not just one  part but the entire supply chain—suppliers, organization, and customer—to enhance a firm’s capabilities and attain  higher organizational productivity (Schneiderman, 1986 ; Juran and Gryna, 1998). This modern QM paradigm is  consistent with Sumanth’s (1984) interpretation of and equation for total productivity (Equation 1), which emphasizes  factoring the whole as opposed to one or more of a system’s parts . Also, this new QM paradigm, drawing a parallel  from the established positive relationship between quality and productivity ( Lee, 1997), suggests five general  strategies to increase productivity and thereby quality (Exhibit 1). These strategies could be realized using different  types of process-centric innovation to affect the composite input (𝐼𝐼𝑇𝑇𝑇𝑇𝑇𝑇) or output (𝑂𝑂𝑇𝑇𝑇𝑇𝑇𝑇). For example, strategy No. 4  in Exhibit 1 can be implemented by employing a combination of target and kaizen costing techniques and influencing  what Cooper (1995) refers to as the “survival zone” in a market. Survival zone is a specific region defined by the Cost- Functionality-Quality axes that is characterized by values of the three attributes within an allowable, attainable range.  Operating within this range of values allows a firm to  compete against stronger competitors regardless of its own",ttu.edu,Texas Tech University,United States,33.59375255,-101.89959552302756
32,STRATEGIC PLANNING FOR GOOGLE'S AUTONOMOUS VEHICLETECHNOLOGY BASED ON PATENT ANALYSIS,@pdx.edu,"Self-driving technology, Patent analysis, SWOT analysis, Social Network Analysis, Waymo’s car ","It would be reasonable to indicate that autonomous vehicle technology significantly affects the traditional automotive  industry and other related industries. However, it is much more challenging to make a complete transformation of this  effect than moving from the electric car. The study includes investigation of different perspectives with S WOT  analysis for the autonomous driving impact. The research combines Patent analysis and Social Network Analysis  (SNA) to devise an essential tool for strategic planning to reveal the implicit R&D partnerships and explicit strategies  in the company level.  The case study shows that the competitive and complementary interactions influence the  formation of partnerships in the market. This study shows that the visualization in a sophisticated network setting  provides abundant and unbiased analysis to high-quality decision-making. Based on the case study of Google’s self- driving company Waymo, this study finds that Waymo’s car should keep the best R&D for customer -oriented  technology so that it can maintain continuous cooperation. Secondly, one should identify niche areas before the large- scale transformation, such as public transport; disable people usage; for campus or indoor-closed area use. Thirdly,  Waymo shall provide users and collaborators self -driving car solution for sustaining ecosystem to expand to rea lize  the economies of scale. The last but the most important is focusing on the R&D activities in critical technologies to  achieve more core patents.  Keywords  Self-driving technology, Patent analysis, SWOT analysis, Social Network Analysis, Waymo’s car  Introduction  Not every emerging technology may become an advanced and mature industry. Such technologies should be accepted,  preferred, and adapted by people. Then, it is necessary to develop the product with the continuous innovation of the  product that the technology converts and to create the supply capacity that this demand can meet to change something  in a mature industry. There is a broad agreement in the car industry that autonomous vehicles are the future, as verified  by significant research and dev elopment (R&D) investments by automotive players and tech giants alike how to  examine it for success. Autonomous vehicle technology also seems to affect the traditional automotive industry and  other related industries. However, it is much more challenging to make a complete transformation of this effect than  moving from the electric car. The group intends to investigate the impact of autonomous driving in technology, market,  legalization and infrastructure perspectives, as well as elucidate quantitative analysis as a vital tool for strategic  planning in company level, provide the overview of the technologies, identify potential competitors along with  partnership, and track the evolution of a landscape relative to possible strategy.  Literature Review  Different perspective in Self-driving technology  One should indicate that autonomous driving is recognized as the future of transportation systems. Companies like  Google are leading the innovation to bring fully autonomous and commercially feasible vehicles to the market. Many  automotive firms, including Ford and Tesla, are competing to be the first to bring viable and affordable self -driving",pdx.edu,Portland State University,United States,45.51181205,-122.68493059820187
33,OPPORTUNITIES AND CHALLENGES FOR RURAL BROADBANDINFRASTRUCTURE INVESTMENT,@mst.edu,"Rural Broadband, State-of-the-Art Matrix, Strategic Planning, Infrastructure ","Insufficient internet access is holding back local economies, reducing educational outcomes, and creating health  disparities in rural areas of the U.S. At present, federal and state funding is available for rural broadband infrastructure  deployment, but existing efforts have not invested in analytical work  to maximize efficiency and minimize cost . In  this study, we use a state-of-the-art matrix (SAM) to identify key challenges and opportunities facing rural broadband  infrastructure from previous research and government reports. We focus on six themes: (1) technology, (2) hardware  costs, (3) financing, (4) adoption, (5) regulatory/legal, and (6) management. We highlight key issues to be addressed  by both private and public decision -makers to effectively manage broadband investment as well as engage  stakeholders to improve access and adoption. Much of the challenge for rural broadband infrastructure is related to a  low return on investment due to high capital costs and low population densities. However, there are many innovative  approaches to overcoming this barrier from technical, policy, and social perspectives. Unfortunately, adoption and  management are understudied and would benefit from additional research to design effective decis ion-making tools  and programs. From a systems perspective, solutions that leverage tools from a diverse set of perspectives, rather than  purely focusing on technology deployment, are more likely to be sustainable in the long -term. We outline an agenda  for future work based on the needs of rural communities as well as local and state governments.         Keywords  Rural Broadband, State-of-the-Art Matrix, Strategic Planning, Infrastructure         Introduction  High-speed rural internet access is associated with i ncreased incomes and reduced unemployment via increased  opportunities for remote work and the ability to expand brick and mortar enterprises online (Whitacre et al., 2014). In  fact, econometrics analysis suggests that  a 10% increase in fixed broadband access increases GDP in developed  countries by a pproximately 1.2% (Qiang et al., 2009). Consequently, governments around the world have invested  funds to deploy broadband infrastructure in underserved areas.  In addition to increasing access, rural broadband ef forts aim to improve the quality of service by providing  advanced capabilities. The U.S. Congress defines “advanced telecommunications capability” as that which allows  users to “originate and receive high -quality voice, data, graphics, and video” services (47 U.S.C. 1302, 1996) . The  U.S. Federal Communications Commission (FCC) has established download/upload speed benchmarks of 25 Mbps/3  Mbps for fixed services and 10 Mbps/3 Mbps (median) for mobile services (FCC, 2018). Beyond economic benefits,  improved broadband services can improve health outcomes by increasing access to telemedicine in rural areas that are  far from a doctor or hospital as well as education outcomes by allowing students to access online learning resources  at school.   However, a recent st udy by the FCC shows that rural and tribal communities still lag behind in broadband  deployment. In rural areas, only 68.6% of Americans have access to b oth fixed and mobile LTE broadband services",mst.edu,Missouri University of Science and Technology,United States,37.9532435,-91.77426666814159
34,DEVELOPING CAUSAL RELATIONSHIPS FOR THE PERFORMANCEMEASUREMENT IMPLEMENTATION PROCESS,@ttu.edu,"Performance Measurement, Implementation, Causal Loop Diagram, Success Factors  ","In recent years, performance measurement (PM) has continued to gain increased interest from academic researchers  and industry professionals as a means for improving productivity and performance. Despite the increased use of PM,  evidence from the literature suggests that many of the initiatives are not successful. Scholarly research also suggests  that PM initiatives fail at the implementation phase, as this is where most of the challenges are seen, which may create  barriers that lead to ineffective systems. Therefore, by improving the implementation process, the chances of success  for PM systems are increased. By analyzing  interrelationships and interpreting the effect of the success factors, this  can drive implementation success. A causal loop diagram (CLD) can be used to represent the relationships between  the variables identified to give a better understanding of the process. So, establishing the interactions between the  factors that affect the implementation can give an insight into executing successful systems. This study generates a  CLD from a regression analysis developed through an initial investigation of variables that affect implementation  success. Survey data from initial investigation was based on 124 responses from medium-sized organizations across  different industries. The CLD shows that success factors have a significant positive effect on PM implementation.  This paper develops a CLD that indicates causal r elationships of variables that affect implementation success which  can be used as the basis for future work. Using the results of this study, practitioners can leverage on the information  to establish strategies that effectively enhance their processes.  Keywords  Performance Measurement, Implementation, Causal Loop Diagram, Success Factors   Introduction  The performance measurement (PM) system is becoming popular as more organizations are adopting approaches that  seek to enhance their processes, people and performance to thrive in the current business environment  due to  globalization (Nudurupati, Bititci, Kumar, & Chan, 2011) . As PM systems have evolved over the years, researchers  and practitioners continually identified PM approaches as appropriate techniques to improve the effectiveness and  efficiency of processes, people or product s as they provide feedback on measurement , enable accountability in the  system and in crease strategic alignment  of goals and objectives (Bourne, Mills, Wilcox, Neely, & Platts, 2000; de  Waal, 2002; Marr & Gray, 2012). This is also why the evolution of PM systems has seen a shift from assessing only  financial measures to including non -financial measures to allow for improvements that contribute to the general  success of the organization  (Kennerley & Neely, 2002) . Therefore, PM can  be used for management processes  including strategic planning, organizing, allocating resources, directing and controlling to enhance productivity, and  sustainability measures that support  managerial decision-making processes (Bititci, Bourne, Cross, Nudurupati, &  Sang, 2018; de Waal, 2002).",ttu.edu,Texas Tech University,United States,33.59375255,-101.89959552302756
35,A GEOMETRICALLY-BASED METHOD FOR EFFICIENT MANY-OBJECTIVE DECISION-MAKING,@umsystem.edu,"Pareto frontier, Pareto efficient set, many-objective decision-making, geometric presort, ideal point comparison ","Practitioners of the systems engineering discipline are increasingly asked to make decisions from large sets of  alternative solutions while considering the conflicting interests of diverse system stakeholders. Formulated as many- alternative, many -objective optimization problems, a posteriori methods are often applied to these scenarios to  determine the solution alternatives that are objectively best perfo rming according to the diverse stakeholder  preferences. Frequently operating under computational and temporal constraints, decision-makers are often forced to  consider fewer alternatives or incorporate a smaller number of stakeholder preferences due to the  inefficiencies of  current a posteriori methods. Utilizing a geometric comparison to the  ideal point of the solution-space, a method is  proposed that seeks to reduce the computational and temporal expense of determining the set of objectively superior  solutions. In a numerical comparison to current methods, the proposed was shown to exhibit improved efficiency  across a range of many -objective test -classes. Equipped with these efficiency allowances, systems engineering  decision-makers can consider more alter natives and a greater number of stakeholder preferences without violating  computational or time restrictions. These liberties enable a more complete and tailored search of the solution -space,  permitting the identification of more thoroughly vetted and scrutinized objectively superior engineering solutions.  Keywords  Pareto frontier, Pareto efficient set, many-objective decision-making, geometric presort, ideal point comparison  Introduction  The systems engineering discipline frequently demands its practitioners make decisions from large sets of alternative  solutions while serving the conflicting interests of diverse stakeholders ( Crawley, Cameron, & Selva, 2016 ).  Sponsoring this demand has been the increased employment of model -based systems engineering. This technique  allows systems designers to develop an ever-greater number of solution alternatives quickly, while avoiding many of  the inhibitive costs associated with traditional system development approaches ( Ramos, Ferreira, & Barcelo, 2012).  While this increased exploration of the solution -space has facilitated marked advancement in creativity and  innovation, it has greatly increased the burden associated with systems engineering decision-making. Decision-makers  are now expected to consider a  large number of solution candidates in justifiably selecting the preferred alternative  (Crawley, Cameron, & Selva, 2016). Further complicating the selection process are the alluded diverse interests that  nominated system solutions must serve. As engineeri ng endeavors become more complex and global in scale, the  parties contributing to a system’s creation, and those expecting service from its enaction, greatly increase in number  (Leybourne, Kanabar, & Warburton , 2010). These stakeholde rs often house conflicting interests and dissimilarly  perceive system value, creating scenarios where different alternatives are the preferred solution of different interest  parties. Consider the simple example of two stakeholders interested in the development of an airc raft. The first  stakeholder may desire the vehicle have as large a carrying capacity as possible,  while the second may desire the  craft’s fuel economy be maximized. Because of the noncooperative nature of the desires, it is unlikely that a single  solution is the globally preferred choice of both stakeholders. As the number of conflicting stakeholders increases, the  likelihood that a universally preferred alternative exists decreases (Marler & Arora, 2004) Instead, the decision-maker  will likely be faced with a set of alternatives that are variably attractive to different stakeholders in accordance with  their respective conflicting preferences.  The described scenario, characterized by a high -volume of solution candidates and diverse stakeholder  preferences, is indicative of a many -alternative, many-objective optimization problem. This class of optimization  problems is defined by the use of many (more than 3; whereas a multi-objective problem has 2 or 3) objectives in the  selection of alternatives from a set of many candidate solutions (IEEE, 2018). In solving many-objective optimization  problems, two method classes are used. The first method class, a priori methods, requires preference information be",umsystem.edu,University of Missouri System,United States,38.9404,-92.3277
36,M,Missing,,,Missing,,,46.3144754,11.0480288
