,Title,email,KeyWords,Abstract,domain,Institution,Country,Latitude,Longitude
18,CONSOLIDATION OF FIRST-LINE SUPERVISOR RESPONSIBILITIES IN ENGINEERING ENVIRONMENT,@sun.ac.za,"First-line supervision, organizational management, engineering work-teams.","This paper aims to collate and describe the responsibilities associated with the first-line supervisor role in engineering organizations. The study include s 197 supervisors from construction, power -sector, transportation, chemical industries, manufacturing and production. Based on 197 responses received from a f irst-line supervisor survey, 699 quotations are coded using the Atlas.ti computer -aided qualitative data analysis software. These quotations  are grouped into 12 categories. The literature review i s used t o locate the emergent categories in the broader body of knowledge and to further refine them and present them as first-line supervisor responsibilities. Keywords First-line supervision, organizational management, engineering work-teams. Introduction First-line supervisors (FS) are at the forefront of implementation as they work closest to the employees and are the most significant point of leverage for the organization to implement and enact policies. In high -performing organizations, first -line super visors are key actors who play important roles. The role of a supervisor is critical, challenging, and often unappreciated. This role must be performed effectively if work teams are to opt imize their effectiveness. Methodology To collate and consolidate the responsibilities associated with the FS role, a qualitative research methodology was used. The first step of the methodology was to design and distribute a data collection questionnaire. The questionnaire was distributed to 650 supervisors from construction, power-sector, transportation, chemical industries, manufacturing and production using a web-based survey as the distribution method . Each response received was evaluated and this led to 197 usable responses (30% response rate). According to Saunders, Lewis & Thornhill  (2012), a response rate that is too low may lead to a high likelihood of statistical biases and points out that a response rate higher that 20% is generally accepted as good enough in most fields of research. Respondents listed th e core responsibilities associated with their supervisory role and these responses were analyzed using the Atlas.ti computer -aided qualitative data analysis software. The complete data analysis process is depicted pictorially in Exhibit 1  to show each stage of the analysis from the raw data to how the FS responsibilities were arrived at.",sun.ac.za,University of Stellenbosch,South Africa,,18.62729953211983
19,IDENTIFYING SOURCES OF COVID19 PANDEMIC SUPPLY CHAIN FRAGILITY,@stonybrook.edu,"COVID19, COVID- 19 vaccine, supply chain management, supply chain disruption, supply chain fragility,","Supply chain management is in the industrial engineering management and operations management disciplines. It involves product procurement of raw materi als, production, storage, distribution, wholesales, and retail sales. The COVID19 pandemic has the added challenge of healthcare service operations management. This paper is a bibliometric study of the COVID19 supply chain fragility problem. In February 20 21, the United States’ P resident called for a review of the pandemic related supply chain for vaccines, personal protective equipment (PPE), medical equipment such as ventilators, and food. This study involves a search for references published between January 1, 2020 and April 30, 2021. It reveals that food was a primary topic among 82  publications rather than vaccines. Also, reasons cited for America’s supply chain fragility include America’s dependence on products produced in other countries such as China ; these countries’ own pandemic induced supply chain challenges ; and US trade restrictions on such products enacted prior to the COVID19 outbreak. Engineering management strategies were mentioned in 60% of the publications and are summarized in the Conclusions and Implications for Managers are provided. Keywords COVID19, COVID- 19 vaccine, supply chain management, supply chain disruption, supply chain fragility, engineering management, operations management, pandemic food, China manufacturing, semiconductor chips, disaster relief, infectious diseases Introduction The following introduction sets the stage for explaining events that led to the current global COVID19 supply chain fragility problem. In order to suppress the outbreak of COVID19, the World Health Organization (WHO) escalated the threat levels and alarmed the general public against inaction. WHO recommended lockdowns, quarantines, testing, contact tracing, isolation, mask wearing and school closures (WHO, 2020b) . Disruptions to the global supply chain dominated the news. The I nstitute for Supply Manageme nt (ISM) reported that 95% of US businesses experienced supply chain disruptions ( ISM, 2020). This research is relevant to the engineering and business disciplines of operations and supply chain management. The purpose of this study is to make sense of the  news stories. A bibliometric review of publications between January 1, 2020 and April 30, 2020 was conducted. This paper describes the key findings related to vaccine, personal protective equipment (PPE), medical equipment ( such as ventilators ), food and semiconductors. The goal was to provide a comprehensive overview of the COVID19 global supply chain in our interconnected world. This study concludes with conclusions based on the findings and recommendations which serve to improve supply chain management of future outbreaks and disasters requiring relief such as COVID19. In July 2020, Patrick Valliance, Chief Scientific Advisor stated  that “mistakes were made” (Triggle, 2021). Max Boot, Senior Fellow of the Council on Foreign Relations called the handling of resources by the USA, the richest country in the world, a failure (CNN, 2020). There are bottlenecks across the entire global supply chain: raw materials, manufacturing, human capital, regulations, and geopolitics. By late July 2020, 25 vaccines were in clinical trials (Goodman & Carmichael, 2020). Vaccine production is very complex. There is a need for heightened quality control (Tin, 2021). Nathalie Moll of the EFPIA stated that while there is a need for increased manufacturing, the production requires security and efficiency; and substantial training to increase capacity (EFPIA, 2021).  In 2020, the President made little use of the Defense  Production Act’s broad authority to compel US manufacturers to make equipment needed to combat COVID19  (LeBlanc, 2020). Vaccine equity is a concern. Those closer to vaccine manufacturing will get vaccines first in the developed world (Irwin, 2021). Countries such as the UK, Israel, US and Canada are better prepared because they made orders with pharmaceutical manufacturers earlier (Twohey, Collins, & Thomas, 2020) . Canada secured vaccines in an amount five times their population (Hegarty, 2020). Accessibility to poorer countries is a concern (BBC, 2020b; WHO, 2021) .",stonybrook.edu,State University of New York at Stony Brook,United States,40.9090809,-73.12055180275716
20,"EMOTIONAL INTELLIGENCE, LOCUS OF CONTROL, AND INNOVATIVE WORK BEHAVIOR: A STUDY OF ENGINEERS WORKING IN THE UNITED STATES",@point.edu,"Emotional Intelligence, Innovative Work Behavior, Locus of Control","Innovative work behavior is more critical now than ever before. As businesses struggle to meet customer demand with new products, services, and delivery models, engineers must adapt to meet their needs. This quantitative survey study examined the relationship of emotional intelligence (EI), work locus of control (LOC), and innovative work behavior (IWB) of engineers. In an analysis of survey responses for 30 6 engineers belonging to professional organizations in the United States, we used multiple regression to determine if EI was related to IWB and if LOC moderated the relationship. We measured EI using the TEIQue-SF, which consists of 30 questions for 15 facets of EI. To measure LOC, we used Spector’s  16 items for internal and external work LOC. For IWB, we used de Jong and den Hartog’s six items that measure employee rated innovative output. We found that EI was a significant predictor of IWB, and that LOC significantly moderated the relationship. This research is helpful for engineering managers to understand human characteristics such as EI and LOC that drive IWB. Keywords Emotional Intelligence, Innovative Work Behavior, Locus of Control Introduction Now more than ever, businesses need innovative work behavior. As COVID-19 changed how companies do business, organizations need individuals who can examine work products and processes to develop new ways of creating and meeting demand. The innovation process usually consists of a mixed team approach bringing design, engineering, manufacturing, and marketing together for new products and services (Tsakalerou, 2016).  The combined EI of the team is important to the innovation process and management of intellectual capital flows in the organization (Massaro, Dumay, & Garlatti, 20 15). An individual’s emotional intelligence (EI) affects team interactions and innovative performance (Tsakalerou, 2016). The EI  of the team leader is important in team interactions and effectiveness to improve innovative product development (Rezvani , Chang, Ashkanasy, Jordan, & Zolin, 2016). High EI increases knowledge sharing and positively impacts team performance among team members (Verma & Sinha, 2016). In this research, we focus on innovation at the individual level of contribution to services, products, and processes necessary for the organization's sustainability. The purpose of the quantitative survey research was to examine whether EI is a predictor of innovative work behavior (IWB) and if job locus of control (LOC) moderated the relationship for engineers working in companies in the United States. This research contributes to the field of engineering management by offeri ng insight into employee drivers of innovation. By examining whether EI and LOC impact IWB, engineering managers can better understand employee characteristics that promote IWB. First, we analyze the impact of EI on IWB for engineers in the United States so that organizations have a better understanding of the relationship. Second, we analyze the impact of an individual’s work LOC on innovative work behavior. This research is important because as companies seek to promote innovative behaviors management needs to understand characteristics of engineers that lead to greater innovation.",point.edu,,,46.3144754,11.0480288
21,INDUSTRY 4.0 – ARTIFICIAL INTELLIGENCE (AI) CONTRIBUTION TO CAPABILITY MATURITY,@uj.ac.za,Artificial and machine Intelligence (AI); Capability Maturity Model Integrated (CMMI); Industry 4.0; Industrial,"This paper reviews the extent of the disruptive nature of Industry 4.0 technologies applied to existing manufacturing industries. The inherent efficient and precision nature presented within the Cyber Physical Systems (CPS) and the nine pillars of Industry 4.0 technologies will increasingly exploit industry operations. This development of strategies and the impact thereof is significant for the drivers impacting on competitive forces within industry as well as consumers across the globe. The paper objective will therefore by means of research study illustrates how to (i) critically analyse the current developments of Artificial Intelligence (AI) one of the nine pillars within Industry 4.0 (ii) identify the dynamics of CPS’s in the short term and (iii) how a multitude of exponential improvements can be realised for the early adopters of AI as part of their manufacturing and service digi tal strategy as a catalyst for increased organisational capability maturity through exponential continuous improvements and sustained innovation opportunities. The research results obtained therefore assisted in the design and testing of a comprehensive integrated Lean Six- Sigma (LSS), Critical Success Factors (CSF’s), Design for Six Sigma (DFSS) and CMMI framework interacting and supported by Industry 4.0. The developed framework is undergoing testing multiple manufacturers in South Africa. The framework will assist the organisation to optimise processes and product quality coupled with product performance transcending into successful capability maturity outcomes in the pursuit of increased customer loyalty. Keywords Artificial and machine Intelligence (AI); Capability Maturity Model Integrated (CMMI); Industry 4.0; Industrial Internet of Things (IIOT’s); Lean Six Sigma; Social Intelligence; Continuous improvement; Quality Control (SQC) Introduction Continuous Improvement remains a pursuit to perfection striving for improvement in products, services and processes. Two classifications of improvements are observed, with one characterised through incremental improvement over a period of sustained Kaizen activities and another of breakthrough improvement of all at once. Purpose of the paper The constant consumer demand and technology changes necessitated the review of contribution in terms of capability maturity in both service and manufacturing industries. It is observed by Jones, C., and Pimdee, P. (2017) that recent technological advances observed in the Industrial Internet of Things (IIoT’s -  defined as Industry 4.0 technologies) that Industry 4.0 indeed enables Lean through the deployment of smart data science. Related Work Cyber Physical Systems (CPS’s) within the nine pillars of Industry 4.0 enables systems or processes to be both self - adjusting and self -regulating through the interconnected nature of modern -day systems and subsystems. This is facilitated by constant data s treams with predetermined logic with human programming but increasingly more significantly in machine learning through Artificial Intelligence. Data Science is observed as the continuing convergence of the physical and the cyber domains and is observed to be the main driver of innovation and change in all industries of the global economy. The global economy is being transformed as a result of the continued exponentially growing amount of data and the ever -increasing convergence of various low -cost technolo gies that are emerging through the confirmation of Information and Communication Technologies (ICT) which is responsible for the evolution of the global industrial economy. In Asia Pacific, Europe",uj.ac.za,University of Johannesburg,South Africa,-26.18493745,27.99979246435022
22,CHANGE MANAGEMENT FORCES AT WORK DURING LEAN SIX SIGMA DEPLOYMENT,@uj.ac.za,"Lean Six Sigma, Implementation strategy, Sustainability, Change management forces.","The implementation of Lean Six Sigma was reported to be increasing globally, as many companies seek to achieve excellence in operations (Antony, 2011). Lean Six Sigma (LSS) was defined as a business performance improvement strategy by Antony (2002). Despite the popularity of LSS methodology and its recognised benefits, the methodology has proven to be one of the processes that are the least sustained (Pillet & Maire, 2008). The strategy process defines the direction of the company while the implementation creates the future. Snee (2010) observed the failure of improvement programmes to be associated with poor implementation. Hrebiniak (2006) found failure to effectively manage change and defeat resistance to change to be highest ranking obstacle that can decrease the ability to execute the strategy. The radical change of practices associated with LSS was found to be amongst some of the probable reasons creating difficulty in sustaining LSS implementations. This paper’s objective is to identify the change management factors responsible for moving the process both forward and/or backward during the LSS implementation process.  The research also purposed to expand the body of knowledge on factors affecting the sustainability of LSS. The information from this research from the research could help to provide knowledge on the types of sustainability possible in LSS implementation and the factors required to be in place for sustainability to be possible. Positive feedback was received in terms of measures of LSS sustainability. Noted is the of the predictors for LSS sustainability received generally high scoring. The findings of the research survey confirmed that majority of enabling factors were observed to be often present in the case companies. This included (i) employees’ support and involvement, and changes in Six Sigma to Lean Six -Sigma, (ii) except for co mprehensive employee training and education, effective frequent and bi -directional communication, measurement and monitoring of results, correct selection of LSS tools. Keywords Lean Six Sigma, Implementation strategy, Sustainability, Change management forces. Introduction There are suggestions from literature that the factors or processes that influence sustainability are still not well understood (Wiltsey-Stirman et al., 2012; Savaya & Spiro, 2012; Shediac -Rizkallah & Bone, 1998). However, for sustainability to become a routine component of programme evaluation there is a need for greater clarity about obstacles to sustainability and their causes (Savaya et al., 2008). Process and change management practices, along with the change in environment, contribute to better business processes, which is a requisite in achieving measurable gains and sustainable competitive performance (Drago & Geisler, 1997). The main objective of this study was to develop a dynamic model which could be used by South African organisations to predict and sustain LSS initiatives. The research has also undertaken to expand the body of knowledge on the factors affecting the sustainability of LSS inside South African companies as a secondary objective. To explore sustainability, t he research purposes to give components of hypothesis to clarify the fundamental processes of sustainability identified as continuation, routinization and institutionalization. The fundamental research question for this study is specified as; - “How should organisations incorporate prioritising LSS sustainability planning earlier in the adoption process considering the key features, obstacles and shortcomings of the methodology?",uj.ac.za,University of Johannesburg,South Africa,-26.18493745,27.99979246435022
23,SUPPORTING INNOVATIVE BEHAVIOR: AN EVALUATION OF SOCIAL SUPPORT FACTORS RELATED TO INDIVIDUAL INNOVATIVE BEHAVIOR IN SCIENTISTS AND ENGINEERS,@uah.edu,"Innovation, innovative behavior, social support, emotional support, information support, legitimacy support.","Individual scientists and engineers are key contributors of innovation in research and de velopment organizations. In today's environment, organizational leaders and managers have an important responsibility to shape the organizational structure and culture in a way that encourages individual innovative behavior. Recent research has investigate d the relationship between the social environment within an organization and individual behaviors related to the generation, promotion, and implementation of new ideas. Previous studies have focused on supervisor and co-worker relationship quality or on th e characteristics of an individual’s social network and how those factors encourage or  impede innovative behavior. This  prior research confirms the influence of the organizational social environment, but additional research is needed to better understand h ow innovative behavior is influenced by that social environment. To do this, we operationaliz e the content of social interactions  in an organization as three types of social support: emotional support, informational support, and legitimacy support.  We present a review of the innovative behavior literature and presen t a research methodology to study the relationship between individual innovative behavior and these different types of social support. Finally, we present preliminary results from  a pilot study with university engineering students and discuss the implications for the full research study with professional scientists and engineers in a large government funded research and development organization. Keywords Innovation, innovative behavior, social support, emotional support, information support, legitimacy support. Introduction Innovation has long been recognized by academics, practitioners, and general observers as an important, if not essential, element to the success of organizations ( Anderson, Potočnik, and Zhou,  2014). However, recent data suggests that, despite technological advances, innovations have been slow to be adopted and to impact organizational productivity generally (Mitchell, 2019). As such, innovation remains an important topic for leaders and managers of scientists and engineers. Leaders and managers have a responsibility to foster an organizational culture and environment that supports individual actions and behaviors related to innovation. Effective leadership and management of the innovation process in organizations has the potential to improve innovative output and benefit the organization and also the greater society, contributing to greater employee satisfaction, economic prosperity, and societal well-being (Anderson et al., 2014; Van de Ven, 1986; West & Farr, 1990). Encouraging innovation in organizations begins with motivating the behaviors and actions of individual employees. These behaviors go beyond just creating or inventing new things to include building support for innovative ideas and converting those ideas into realized processes or products (Kanter, 1988). Individual innovative behaviors include idea generation, idea promotion, and idea implementation (Scott & Bruce, 1994). While individual characteristics such as skills and traits are known to influence individual innovative behaviors, organizational factors including resources, job types, and the social -political environment also influence individual innovative behavior (Amabile, 1988; Woodman, Sawyer, & Griffin, 1 993). Research has explored the influence of social factors on individual innovative behavior. Much of this research has focused on structure or strength of employee’s social interactions and relationships and the effect on creativity  (Anderson et al., 2014; Baer , Evans, Oldham, & Boasso, 2015; Perry -Smith, 2014).  More recently, the need has been expressed to expand this work to include greater consideration of the content of social interactions on  the broader context of innovative behavior  (Perry-Smith, 2014;",uah.edu,University of Alabama at Huntsville,United States,34.7252,-86.6405
24,UNDERSTANDING LEAN SIX SIGMA TOOLS WITH A SERIES OF CASE STUDIES,@westpoint.edu,"Lean Six Sigma, Manufacturing, 5Ss","Lean Six Sigma (LSS) has revolutionized an organization’s ability to improve their quality, reduce, costs, improve customer satisfaction, and increase production efficiency. LSS applies a systematic methodology that include a Define, Measure, Analyze, Improve, and Control (DMAIC) phase to eliminate waste, streamline production processes, and reduce costs within an organization. This process requires organizations to define the problem, measure its inputs and outputs, analyze statistics, create improvements, and control the system .  Several companies have successfully employed LSS across their organization to improve their process  and provide example of tools and methods.  This paper presents case studies for three companies, 3M, Motorola, and Nike, that demonstrate deferent applications of the LSS methodology.  The 3M case study focuses on the application of LSS methods to the research and development component of 3M and how the company was able to apply a structured analysis approach to their development processes.  Motorola provides an excellent example of the importance of metrics for process improvement and the success organizations can realize through the process.  Finally, the case study on Nike discusses the application of the 5Ss, a critical tool in Lean, to Sort, Set in order, Shine, Standardize, and Sustain to their manufacturing processes. Keywords Lean Six Sigma, Manufacturing, 5Ss Introduction Lean six sigma has revolutionized an organization’s ability to improve quality, reduce costs, increase customer satisfaction, and produce products more efficiently. Lean six sigma is a systematic methodology used to eliminate waste, streamline production processes, and reduce costs within an organization (Strong, 2018). This process requires organizations to define the problem, measure its inputs and outputs, analyze statistics, create improvements, and control the system (Brook, 2020). There are 5 steps in the lean six sigma process that include Define, Measure, Analyze, Improve, and Control: otherwise known as the DMAIC process (George, Rowlands, Price, & Maxey, 2005). The DMAIC process takes an organized and systematic method for strategic process improvement, product, and service development that relies on statistical methods and the scientific method to make dramatic reduction in customer defined defect rate (Antony, Kumar, & Labib, 2008). This paper examines the application of lean six sigma across three companies, 3M, Motorola, and Nike.  The paper begins with a general literature review of Lean Six Sigma with a focus on each of the five phases of the DMAIC process.  These cases are relevant to the engineering management literature in that the present several examples of different perspectives on the implementation of lean six sigma.  In this case of 3M, the paper discusses the application of lean six sigma to the research and development organizations within 3M and some of the challenges that leadership faced during this application.  The portion on the paper that discusses Motorola focuses on the importance of developing metrics within he DM AIC process and the success that Motorola achieved through lean six sigma.  The final case discusses the application of the 5S methodology at Nike and the improvements they were able to achieve in their production processes. The research in this area can  assist future practioners of lean six sigma in the successful implementation of lean six sigma to meet organizational goals and objectives.  In the case of 3M, the importance of culture comes into play as they were able to successfully implement LSS in several areas, but faced resistance within the R&D division.",westpoint.edu,,,46.3144754,11.0480288
25,GENERAL SYSTEMS THEORY BASED CONCEPTUAL FRAMEWORK FOR RESTRUCTURING THE HIGHER EDUCATION INSTITUTION SYSTEM,@psu.edu,"General Systems Theory (GST), Higher Education Institutions, Open System Model, STEEPLE Factors","With the sudden changes brought about with the COVID- 19 pandemic , primarily the new legitimacy of online education, the traditional college and university boards  are all actively discussing how the institutions can reform themselves in a strategic sense. This article presents a conceptual framework for viewing education institutions as an open system using the General Systems Theory (GST) and discusses how it could help improve the higher education system.  The author concludes that the education institutions must carefully select the institution’s components; should carefully and strategically manage the internal and external stakeholder network  including all communications and informed decisions; accept that change of student perceptions is a norm and promote agility in the system operations, and also highlights that it is natural for systems to have specialized, outperforming departments/sections. The concepts discussed here could be further researched and would hopefully be of use for policy makers and administrators of higher education systems, while the author also wishes to spark a conversation amongst the citizens. Keywords General Systems Theory (GST), Higher Education Institutions, Open System Model, STEEPLE Factors Introduction The novelty of the COVID -19 virus and the associated risks introduced by the pandemic forced all brick -to-mortar classes to go virtual overnight. As mentioned by Smalley (2020), University of Washington became the first major university to cancel in person classes and ex ams, and by the middle of March, more than 1,100 colleges and universities in all the states in America cancelled in -person classes or shifted to online -only instruction, while many spring graduation ceremonies and other events were also cancelled or postp oned. Although many of the education institutes are experimenting with the hybrid of staggered brick -and-mortar and online class model as a temporary solution for fall semester 2020, the shift to online learning may continue.  The pandemic with its unprece dented challenges including serious public health risk concerns undoubtedly placed online education at utmost priority than ever before. Many academia and students have expressed concerns that some of the changes to the education system might even become p ermanent. Prior to the pandemic, there was already widespread acknowledgement that the traditional higher education business model is seriously challenged. Many students and faculty felt that a university is much more than just tuition and the online only education model. There were also concerns as to whether the students are really receiving value for money via an online only model (Burki, 2020). According to Mcdowall (2016), with the increasing college costs and student debt -load, scrutiny by key stakeholders had already increased. Media headlines such as “Is higher education even worth it?” and “Distrust in academics” were becoming common place across the U.S.  by 2016 (Mcdowall, 2016). According to Lannon  (n.d.), the Fortune magazine labeled the U.S. school system as “our most endangered institution” in 2018, highlighting a growing national concern about the quality of education in America. Gallagher and Palmer mention that the fall 2020 marks a clear inflection point as students, educators, and government leaders alike scrutinized the price and value proposition of higher education through the new lens of traditional classroom versus multiple modes of digital delivery. This is nothing new as Forrester (1990) stated earlier that  the education in United States is generally recognized as serving less and less in meeting current  needs.  As argued by Atwater  et al. (2008), the academic program s in business do not adequately prepare graduates for the ""real world"". These are not new. Lannon (n.d.) describes a K-12 model school project that started in 1989 dedicated to curriculum reform focusing on active, small group learning. Reforms in K-12 education has been experimented many a times around the country. However, successful systematic",psu.edu,Pennsylvania State University,United States,40.7982,-77.8599
26,ANALYZING FACTORS ASSOCIATED WITH FATALITY RATE OF ROAD COLLISIONS: A CASE STUDY IN TENNESSEE,@utc.edu,"Traffic accidents, road condition, preventive analysis, hierarchical regression analysis","Motor vehicle crashes are a leading cause of death in the United States.  Factors related to the environmental components, driver characteristics, and attributes such as light condition, weather, drinking, drowsy driver, distracted driving, etc. contribute to the occurrence of car accidents.  In this paper, - various analyses of the risk factors affecting the severity and frequencies of road collisions  are discussed.  However, Tennessee traffic fatalities and injuries have never been investigated in a study focusing on the impact of the hierarchical relationship of the environmental reasons and driver-related attributes.  In this study, we used a series of hierarchical regression models to measure how well environmental factors explained fatality rates consi dering driver characteristics and attributes using 11,607 records from 95 counties in the state of Tennessee.  The findings showed that the addition of  the environmental factors resulted in a statistically significant increase in fatality rates.  Variables such as various lighting conditions, the type of the first harmful object, and the geographical attributes were found that increased the fatality rate  as well.  Evidence gained from the study can be used by the local government and policymakers to  strategize and design injury prevention measures and road safety regulations Keywords Traffic accidents, road condition, preventive analysis, hierarchical regression analysis Introduction Road crashes are the most common cause of death in the USA, Canada, and the UK among people aged less than 25 years. In addition to fatalities, 4.4 million people are injured severely enough to require medical attention (ASIRT, 2021).  According to Insurance Institute for Highway Safety data from 2019, Tennessee is the 18th largest state by population but is ranked 9th in the number of deaths due to fatal accidents with 1,135 deaths (IIHS, 2021). Tennessee has the 5th highest in fatalit ies when adjusting for age distribution and population (CDC, 2020) . Human error and environmental factors are directly linked with traffic accidents related to the fatality rate. In this study, the data from the Tennessee Department of Transportation (TDOT) is analyzed to study the interrelationship of the fatality rate and the contributing factors associated with it.  TDOT data provides factors that are intuitively connected to fatalities mostly categorized as human factors and environmental factors. There are differ ent kinds of factors taken into consideration such as distracted driving, drowsy drivers, seat belt use, drunk driving, light condition, and weather, etc. These factors, among others, are well researched, documented, and understood.  Meanwhile, some environmental- related factors (e.g. road type) to fatal crushes have not been studied thoroughly even though they may have a potential impact on fatalities as well (FACTS, 2020). In this research, driver and environmental-related factors provided by the TDOT data are considered to determine the level of impact each of the different factors has on fatal ities.  A hierarchical linear regression model has been",utc.edu,University of Tennessee at Chattanooga,United States,35.0459,-85.2953
27,LIFE CYCLE COST MODEL INTEGRATION WITH ENGINEERING DESIGN PHYSICS-BASED MODELS,@erdc.dren.mil,"Life cycle cost estimate, Department of Defense Acquisition, Systems Engineering","Early life cycle cost analysis influences both system and budget devel opment decisions within the Department of Defense Acquisition System. Previous initial system life cycle cost estimates generated independently by the cost community lacked easy integration with the engineering and design community. Any changes in design r equired passing of data inefficiently between various user groups and manual re -evaluation of cost estimates. Prior cost analysis research investigated dynamically integrating a generic wheeled ground vehicle cost model with physics - based ground vehicle engineering and performance models undergoing design analysis. The developed ground vehicle cost model automatically updates vehicle cost with design changes. The previous research also incorporated a time phased life cycle cost estimate for a system under d esign analysis in order to support affordability concerns. Current research efforts employ this methodology for a generic aircraft system cost model leveraging an automated workflow in a high performance computing  environment linking both engineering desig n model and operational analysis simulation output. The development of a dynamically linked cost model with a time-phased cost breakdown provides opportunities for decision makers to understand the financial resource requirements of a proposed system. The cost model development and integration process highlighted additional challenges and opportunities to enhance the generic aircraft cost model. This paper provides an overview of the conceptual workflow for cost model integration, the development of the refined aircraft cost model, challenges associated with updating and linking the aircraft cost model with engineering and operational simulation analysis output, and an overview of proof of concept output  results. Keywords Life cycle cost estimate, Department of Defense Acquisition, Systems Engineering Introduction The Department of Defense (DoD) Instruction 5000.02 adaptive acquisition framework outlines  six different paths towards acquisition of a system and seeks to reduce acquisition timeframes (Department of Defense, 2020). A recent Government Accountability Office (GAO) report reveals that approximately 50% of the systems analyzed recorded increased total acquisition costs of over $80 billion (U.S. Government Accountability Office, 2020). Early conceptual system design decisions impact a large percentage of a system’s life cycle system costs. During the development of a new system, the engineering teams create the conceptual design . Cost analysts use the relevant conceptual design information to generate a system cost estimate. Previous initial system life cycle cost estimates generated independently by the cost community lacked easy integration with the engineering and design community. Any changes in design required passing of data inefficiently between various user groups and manual re-evaluation of cost estimates. This research effort investigates linking cost models directly to early conceptual physical designs in order to support the DoD adaptive acquisition framework goals and to reduce the acquisition timeframe. Background Four common cost estimating methodologies used to develop estimates include comparing costs with historic analogous systems, developing parametric estimates using cost estimating relatio nships (CERs) , generating the estimate using engineering methods in conjunction with Work Breakdown Structure (WBS) elements and other known",erdc.dren.mil,,,46.3144754,11.0480288
28,TUNING UP BUSINESS MODEL:CUSTOMER-CENTRIC TRANSPORTATION MODEL,@tamu.edu,"Reverse Scheduling, Used Car Industry, Case Study, Customer-Centric Transportation, Auto-Hauling","Ease, access, and selection are just a few of the drivers of growth in the online pre- owned car industry today. This demand equally increases the need t o evaluate the customer experience to ensure that growth does not come at the price of the customer. As times change in the auto buying/selling platforms this creates a gap when looking at current auto hauling practices and capabilities. There is also a continued pursuit  for excellence- first class service to be delivered in these new times and business models.  While transportation plays a vital role in many organizations, it is even more crucial in this platform. In many cases, transportation is also the organization’s f ace and lifeline to the business model. Like other modes of transport, auto hauling comes with unique opportunities and challenges. This study examines the application of older supply chain philosophies/principles and how to apply them to meet current customer needs. Specifically, of interest is that of reverse scheduling which in this application is a collaboration of just-in-time methodology, reverse logistics, and backward/forward scheduling. This study utilizes different methods, including a survey of p rior research (in varying industry segments), interviews, pilots, data collection and analysis, and feedback from critical stakeholders. Finally, the study provides best practices on one example of how  legacy techniques can be reapplied to deliver a better  customer experience while also yielding some favorable key performance indicators. While this study focuses solely on the preowned online industry’s application, this could be equally applied in other industry segments. Keywords Reverse Scheduling, Used Car Industry, Case Study, Customer-Centric Transportation, Auto-Hauling Introduction The U.S. preowned car industry is an over $153 Billion market comprised of over 120 thousand varying businesses (IBIS World, 2021) . Quite to a surprise, the used car market did not see the huge impact from COVID -19, as may have originally been anticipated and/or seen in other industry segments. While buying preowned is not a new concept, the idea of buying/selling strictly online wit hout ever stepping foot into a dealership is relatively new and forward- thinking for most. This has been even more emphasized due to the recent increase in used car prices because of limited production by original equipment manufacturer (OEM) during the pa ndemic and the desire to have personal transportation over that of public transit in many places. It can be argued if it is the convenience, ease, no haggle pricing, straight up-front terms, selection size, mix model/brands, or no upselling that is driving this market, but what is certain is that the world has become receptive to this method and it is here to stay. This now turns the industry towards more need to discover and redefine how to provide first-class service. A recent report shared online by Steve Greenfield, CEO of Automotiveventures.com, provides  a high-level look at some of the contenders in this market space by market cap—with Carvana dominating the industry with over 45% of total $101 Billion market cap. Research shows that the industry is on the verge of a significant market shift and quickly as consumers have now become more receptive to the idea of online car shopping it may carry well past the recent pandemic (Rosenbaum, 2020). In a recent article published by McKinsey & Company, they discuss the industry and what is influencing the market. The report points out that the car industry stands to lose billions if companies do not look at online platforms for future operations (Hofstatter, Krawina, Muhlreiter, Pohler, & Tschiesner, 2020). There are multiple studies being released now that show global rise in online purchasing continues. One report suggests a 13% increase since the pandemic in looking at online buying options across the world in varying markets (Hofstatter, Krawina, Muhlreiter, Pohler, & Tschiesner, 2020). Companies in Europe are already rushing to market with online apps to connect buyers and sellers and simulate the likes of many of the companies listed in this report.",tamu.edu,Texas A&M University - College Station,United States,30.6108618,-96.35206061388457
