,Title,email,KeyWords,Abstract,domain,Institution,Country,Latitude,Longitude
24,IDENTIFYING THE ELEMENTS OF REAL SYSTEM AGE,@usma.edu,"Systems Engineering, System Lifecycle, ilities ","Engineered systems do not age at the same rate and the calendar age of a system may not be as important of an  indicator of age as other system attributes.  Within the Department of Defense (DoD), services often perform upgrades  and modifications to systems to extend the life of these systems.  These modifications are efforts to extend the life of  a system that may continue to provide value to the DoD and in essence reduce the age of an engineered system.  This  paper examines the components of an engineered system’s theoretical real system age.  Literature on biological  systems, software, and the medical real age indicators provide ins piration and background for this work.  Much like  the medical real age for humans, the real age of engineered systems will provide an indicator of the health of these  systems when it comes to making the important decision to extend the life of a system or retire the system.  The paper  examines several systems, that the DoD has extended, to determine what attributes of the system, characterized by the  systems engineering ilities, reduce the real age of a system.  Engineering managers and systems engineers can use the  real system age to determine if the DoD should extend the life of a legacy system, or retire it in favor of a newly  developed system.  This work provides a vital first step to identify important attributes of systems that impact a  system’s real age that will lead to a mathematical representation of real system age.    Keywords  Systems Engineering, System Lifecycle, ilities    Introduction  Within the Department of Defense (DoD), systems often operate well beyond their initial planned retirement  date as DoD decision makers often decide to upgrade and extend the life of systems rather than develop a new system.   The calendar age of a system is often considered one of the main factors when making the decision to retire a system;  however, other attributes of a system are more influential in making this decision.  Engineered systems ages at different  rates based on their non -functional attributes and often operate well beyond their planned retirement.  Examples of  these systems include the B-52 bomber, which will operate for over ninety years when it is finally retired, and the F - 117 stealth fighter, which was retired after only twenty -five years of service.  The difference in system attributes  between these two systems influence the decision to retire versus extend the life of a DoD system.   This paper examines the components of an engineered system’s theoretical real system age to understand when  a system should be retired.  Literature from biological systems, software aging, and the medical real age indicat ors  provide inspiration and background for this work.  Similar to the medical real age for humans, the real age of  engineered systems will provide an indicator of the health of these systems when it comes to making the important  decision to extend the life  of a system or retire the system.  The paper examines several systems, that the DoD has  extended, to determine what attributes of the system, characterized by the systems engineering ilities, reduce the real  age of a system.  Engineering managers and syst ems engineers can use the real system age to determine if the DoD  should extend the life of a legacy system, or retire it in favor of a newly developed system.  This work provides a vital  first step to identify important attributes of systems that impact a  system’s real age that will lead to a mathematical  representation of real system age.     ",usma.edu,United States Military Academy,United States,41.3927227,-73.95986305044411
25,APPLICATION OF PROCESS MINING IN PROJECT MANAGEMENTCONTEXT: AN EXPLORATORY CASE STUDY IN SOFTWAREDEVELOPMENT PROJECTS,Missing,"Process Mining, Case Study, Project Management, Data Mining Processes, Project Data Mining.  ","In the fast changing environments where projects are presently inserted, more and more events are being recorded in  current information systems, providing detailed data about the projects. The present work aims to show how Process  Mining can be used to create knowledge from data logged of project management processes. Through a case study  of a software development company, seven projects were mined. Following the steps of a process mining project  model, Process Mining techniques were employed and analysis on resources and activ ities were performed. The  main contributions of this paper are the detailed application of the steps of a process mining project model and the  practical resources and activities analysis resultant of the Process Mining.    Keywords  Process Mining, Case Study, Project Management, Data Mining Processes, Project Data Mining.     Introduction  Kerzner (2015) explains that work life of current project, program and portfolio managers is assaulted by massive  amounts of information that needs to be coordinated, organized and communicated. In current project situations, the  project managers find themselves negotiating scope changes, reallocating resources, checking the impact of budget  cuts and in parallel needs to deal with the demand of managing massive, fast -paced and m ultisourced flows of  information, organizing it and making the right decisions at the right time.  Considering the dynamic, complex and fast changing e nvironment where projects are inserted today,  PMBoK (2017) states that, through the project life cycle, a significant amount of data is collected, analyzed and  transformed. Project data is analyzed in its context, aggregated and transformed, becoming project information to  the various project management processes and a valuable repository of organizational kno wledge. The information  is verbally communicated or stored and distributed as reports in various formats.   According to PMBoK (2017), organizational process assets (OPAs) are all the plans, processes, policies,  procedures and knowledge bases that are specif ic and used by the organization that performs the projects. Those  OPAs include all artifacts, practices and knowledge used by one or all organizations involved in the execution of the  project that can be used to perform the project and have influence on it . Among the assets are included the lessons  learned from previous projects and historical information, for instance, time plans, risk assessments, quality  information, performance indicators history and all documentation created during the project life cyc le.  Larson and Chang (2016) affirm that the documentation cre ated in the project is valuable  but it has an  intrinsic problem: usability. Documentation has been a dreaded aspect for traditional project management  methodologies because it takes a lot of time  and effort to be completed, tends to be out of date and is rarely used  after its initial distribution. Create a comprehensive documentation is not an easy and fast task but producing no  documentation is even worse. Due to the speed that information needs to be available, it is primarily ignored.   Much of the success of the current and future project managers depend on the software and hardware that  they have available. This infrastructure will help  control the flow of incoming project information, process i t, make  decisions based on it and communicate it out to the project team members, stakeholders and clients (Kerzner, 2015).    Once the volume of data and information that project managers need to integrate increases, one emerging  trend practice in project management is the use of automated tools able to collect, analyze and transform information  so that it can be used to achieve project goals (PMBoK, 2017). Larson and Chang (2016) explain that the use of  tools like fast analytics, which are systems able to a cquire and show information quickly, can help accelerate the  access to information and aid in decision making processes. Whyte, Stasis, and Lindkvist (2015) describes that while ",Missing,,,46.3144754,11.0480288
26,DATA ANALYSIS FOR IDENTIFYING HIGH CHANCE SCENARIOS OFHAZARDOUS MATERIAL HIGHWAY TRANSPORTATION INCIDENTS,@mst.edu,"Hazardous material transportation, h azardous material transportation incidents , highway, worker safety, data ","Although the transportation of hazardous materials in the U.S. follows rigorous safety regulations, incidents happen  during any transportation phases. During past ten years, over 87% of the incidents occ urred on the highway. These  hazardous material highway incidents (HMHIs) have caused near 760 million dollars of damage, 194 hospitalized  injuries, and 110 fatalities. 81% of the fatalities and 87% of the hospitalized injuries are transportation workers. We  study HMHIs that caused hospitalized injuries  (type-H HMHIs) , and those caused fatalities  (type-F HMHIs) , all  during 2008-2017, to develop  a thorough understanding of these severe incidents. A distribution- based comparison  method is developed for assessing the heterogeneity of any incident sample. Pareto -type distribution  charts are  generated for each sample of study and its population on va rious data fields. Then, a series of metrics are developed  and used to measure  the heterogeneity of the sample through a series of pairwise  comparisons of the distribution  charts. Results show that both type -F and type -H HMHIs  are non -homogenous samples of  their population .  Moreover, unique features of each sample are identified . Following that, the study further develops a sequentially  unfolding strategy for efficiently identifying high chance scenarios of HMHIs. Six scenarios are identified, where  assistances provided to transportation workers will effectively lower the chance of type- H HMHIs, type-F HMHIs,  or both of them.    Keywords  Hazardous material transportation, h azardous material transportation incidents , highway, worker safety, data  analysis    Introduction  Hazardous Materials (HazMat) are those that can cause harm to living organisms , environment, or property.  They  pose risks when being transported from one place to another. The t ransportation of hazardous materials needs to be  operated in a safe manner by following safety procedures, such as T he Hazardous Material Transportat ion Act  (HMTA) enacted in 1975  (OSHA). In spite of following all the required safety procedures, incidents still occur  during any transportation phases. An accident in which an affected person receives immediate medical treatment is  called an incident. The persons affected include transportation workers, responders, and the general public. Incidents  occurring in the transportation of hazardous materials  may cause spillage, explosion, gas dispersion, fire, and  environmental damages (ECFR, 2018). Many of the incidents resulted in significant financial damages, injuries, and  fatalities.    The Pipeline and Hazardous Material Safety Administration (PHMSA ) is an agency of the United States  Department of Transportation , which acquires and maintains the data and statistics of hazardous material incidents  for all the modes of transportation including air, road or highway, rail, and water. The PHMSA statistics  of  hazardous material transportation incidents during 2008- 2017 shows that highway is the transportation  mode with  the largest numbers of fatalities, hospitalized injuries, and financial damages. Hazardous material highway incidents  (HMHIs) account for ov er 95 % of all fatalities, 72% of  injuries, and 72 % of all the damages , of all Haz Mat  transportation incidents. ",mst.edu,Missouri University of Science and Technology,United States,37.9532435,-91.77426666814159
27,THE STATE OF THE ART IN SYSTEM DYNAMICS MODELING OFCOST OF QUALITY,@ttu.edu,"Quality costs, economics of quality, strategic planning, scenario planning ","Several studies have been performed to review the state the art in the cost of quality (COQ) literature. These studies  have focused on different aspects such as models, adoption, limitations, etc. Few works have been found addressing  the COQ simulation pro cedures. Simulation is a crucial tool  to attain preliminary inexpensive results prior to  potentially expensive or complex in situ studies. Currently, there are several simulation-based approaches to estimate  the COQ. These studies were based on different simulation techniques such as discrete event and linear optimization  to mention a few. One simulation technique that seems to be useful to understand the causal relationship between the  elements on COQ is system dynamics (SD). SD allows the analyst to obse rve causal effect relationships and their  aggregated structure to answer research questions, improve policy making and observe previously unknown or  unobserved behaviors. However, no review has been performed presenting the most suitable or best practices to  address theoretical issues in COQ via SD. The current work provides a review of different SD-related works to address  this problem aiming to provide a scope for future research on SD simulation of COQ.     Keywords  Quality costs, economics of quality, strategic planning, scenario planning    Introduction  Elizondo-Noriega, Güemes-Castorena, and Beruvides (2017a) proposed a hypothetical  model (Exhibit 1) to explore  potentially hidden costs in the cost of quality (COQ) composite that may be preventing some companies with a quality  management (QM) initiative from innovating and potentially causing large opportunity costs. To understand Exhibit  1 better, it is important to trace back its foundations. For instance, it is based on the prevention (P), appraisal (A) and  failure (F) model to measure COQ also known as PAF model, i.e., the costs that are related to prevention, appraisal,  internal and external failures are aggregated into those classifications which in turn are later aggregated into the total  COQ. The PAF model was proposed by Joseph Juran, and extended by Armand Feigenbaum, and others. In this regard,  two of the most renown theoretical representations or profiles of COQ are shown in Exhibit 2; the classic and the  modern. Regardless of the profile that is considered to understand the COQ phenomenon, its behavior exhibits a  common trait, i.e., while the investments in P and A increases, F costs decreases  up to certain point. Returning to the  discussion on Exhibit 1, it aims to provide an explanation to Foster’s (1996) theoretical model where technology  implementation should cause a discontinuity in either one of the COQ profiles given in Exhibit 2. In this sense, Exhibit  1 proposes that such discontinuity could be caused by the constant investment and reinvestment in QM and technology;  both being represented as feedback loops. In theory, such investments may have a critical role in affecting the market. ",ttu.edu,Texas Tech University,United States,33.59375255,-101.89959552302756
28,AN EMPIRICAL STUDY ON THE EVALUATION OF URBANINFRASTRUCTURE INVESTMENT EFFICIENCY IN CHINA BASED ONDEA-MALMQUIST MODEL,@tju.edu.cn,"Urban infrastructure, DEA-Malmquist model, investment efficiency ","With the accelerating process of urbanization in China, the government's investment in urban infrastructure is  increasing year by year. The problem of reckless investment, over -investment and unbalanced regional development  have emerged while increasing the scale of investment. From the perspective of time evolution, this paper  analyzes  the total factor productivity（TFP） index, technological progress（TP） index and efficiency change（EC） index  of infrastructure investment efficiency in 31 provinces in China from 2008 to 2015. The analysis shows that the  investment efficiency of infrastructure fluctuating slightly in 2008 to 2015. The change of TFP in 2008-2010 is mainly  affected by the change of technological progress. The change of TFP in 2010 -2015 is mainly affected by the change  of overall efficiency, and there is a certain degree of substitution effect between technological progress and technical  efficiency. From the cumulative effect, the efficiency of Chinese infrastructure investment is declining. From the  regional distribution, The TFP growth of the three major regions in China shows the rising trend of central, western  and eastern of China. The change of technological progress is the same as that of TFP in the central region, and the  efficiency of infrastructure investment shows little difference in the western regions. The TFP of infrastructure is  mainly affected by technological progress in the eastern regions. This paper helps to improve the decision -making  process of investment which in infrastructure projects with limited funds and the management level of infrastructure  construction projects.    Keywords  Urban infrastructure, DEA-Malmquist model, investment efficiency    Introduction  By the end of 2016, China’s urbanization rate reached 57.35%( National Bureau of Statistics, 2017), and China is still  in the rapid development period of urbanization.  Among the critical factors related to the Chinese new -type  urbanization strategy, investment and construction of urban infrastructure projects have been the most dominant  driving forces (Yang et al. 2015). Different infrastructure projects will be constructed to meet the increasing demands  for basic public service, which is crucial for the citizens’ life and production (Li et al. 2016) "" The national new  urbanization planning (2014 -2020)"" clearly points out that it is necessary to establish a sound statistical monitoring  index system as well as the statistical comprehensive evaluation index system, and monitor dynamically and analyze  the development of urbanization , and promote the implementation of the new -type urbanization planning.  The  carrying capacity of urban infrastructure directly restricts the development process of urbanization (Yuan Xiaoling,  Zhang Yusheng, 2015). In February 2016, ""the Several Opinions on Strengthening the Management of Urban Planning  and Construction"" empha sized the need to strengthen infrastructure construction and promote the development of  new-type urbanization. This indica tes that infrastructure investment and construction in various cities have become  an important foundation for the development of new-type urbanization in China. In 2017, the government work report  pointed out that China should continue to strengthen the effective investment of infrastructure, such as rail transit and  telecommunications, and should make full use of the key role of the inf rastructure effective investment in adjusting  market structure. ",tju.edu.cn,Tianjin University,China,39.107253299999996,117.17789778037583
29,PROCESS APPROACH IN DESIGN OF INDUSTRIAL MEGAPROJECTS,@projectqualityconsulting.com,"Industrial megaproject, engineering design, process approach, rework, design processes ","Industrial megaprojects may experience cost and schedule overruns in excess of 30% and 15% respectively.  Given  that these projects have budgets over $1,000,000,000 (some have budgets exceeding $10 billion dollars) and multi - year schedules, this represents a massive potential loss for owners and construction  companies.  Companies involved  in megaprojects must rely on their business and field work processes to control the huge amount of work that takes  place and to reduce the likelihood of major cost and schedule overruns.   Quality Management philosophies such as  ISO 9001 and Total Quality Management require a process approach to work activities.  Rework is the biggest single  contributor to overruns and the majority of rework originates in the Engineering phase.   This paper discusses  complexity, rework, and other factors that influence cost and schedule overruns, then identifies 22 proc esses that are  critical to engineering design work on industrial megaprojects and briefly discusses their contribution to the completed  design.  It then looks at  11 commonly problematic design areas and identifies the design processes associated with  each of the areas.  The process approach is then examined to determine if it is suitable for addressing the problematic  design areas and improv ing design quality.  This analysis assists technical engineers, project engineers, and project  managers efforts to reduce the severity of cost and schedule overruns.     Keywords  Industrial megaproject, engineering design, process approach, rework, design processes    Introduction  Industrial megaprojects are an intense endeavor where projects with a planned cost of at least $1.0 billion (COAA  Alberta Report #2, 2014; Sun & Zhang, 2011) are executed as quickly and efficiently as possible to construct a new  capital asset for an organization.  Industrial megaprojects are prone to cost overruns that can be up to double the initial  estimated cost and average 30% for Canadian oil sands projects (COAA Alberta Report #2, 2014).  Schedule overruns  for these projects average over 15%.  Cost and schedule overruns occur in over 90% of projects undertaken (Abdullah,  Hamzah, Ismail, & Ab Razak, 2015).  When a project experiences a massive cost overrun, it can be devastating to the  owner(s) as not all owners can absorb an additional several hundred million or few billion dollars to complete a project.    Megaprojects (often referred to as programs) are not commonly studied even though their size, budget, and  scope make them exceptionally attractive and challenging.  When studied, the focus has been mo re on the owner  management strategy and the project execution strategy than on the inner workings of the project (Sun & Zhang,  2011).  The majority of issues experienced in construction projects are design -induced (CII, 2016A; Lopez & Love,  2012; Love, Edwards & Irani, 2008).  Processes and procedures are in place for the engineering phase of megaprojects.   These are similar to processes used for most industrial projects but the rigor is increased to accommodate the quantity  of work pushed through them.  Ho wever, engineering process failures continue and cause significant rework  in the  field.  Accepted Total Quality Management (TQM) and International Standards Organization (ISO) principles require  process audits and continual improvement to address the failu res.  The authors are unaware of research  publications  that suggest using audits to address engineering process failures in megaprojects.  This paper provides a brief  background and then examines the process approach advocated by TQM, ISO and the British S tandards Institute  (BSI). The process approach is then suggested for use in the engineering (design) phase of megaprojects .  This paper  also discusses audits, the complexity associated with industrial megaprojects, and issues related to project rework.  A  publication from the Construction Industry Institute (CII) released in late 2016 identifying 11 design deliverables that ",projectqualityconsulting.com,,,46.3144754,11.0480288
30,A TALE OF TWO ETHNOGRAPHIC CASES,@wmich.edu,"ethnography, empathic design, innovation, VOC, disruption, new product development ","The practice of ethnography is making a slow move from academe to private enterprise. Taking ethnography’s  customer-centered approach ( emic) instead of a company -centered approach (etic ) can yield unique insights into  product and service design. Christensen’s (1997) Innovator’s Dilemma is an accepted model whereby a lower - featured, lower-cost product is adopted widely and eventually disrupts the incumbents. But what about when a product  causes a disruption without lowering the price? Many R&D units, especially those operating at the high end of the  market, can’t afford to enter a low-price market after spending millions in development and having a reputation as a  high-end market leader.  This paper shares the strategies of Ethnographic Innovation (EI n) and Ethnographic Disruption (EDi)—two distinct  modes of applied corporate ethnography — where new products either advance a market leader’s position (EIn) or  disrupt the competition ( EDi). Ethnographic Innovation is when a market leader in the upper price tier o f a mature  market uses ethnographic tools within a research process to re- energize growth without reducing price. Microsoft’s  development of the Xbox controller illustrates the use of this strategy. Ethnographic Disruption is when a company  enters a mature market (with large incumbents) and takes significant market share without reducing price. Samsung’s  development of the flat -panel television provides a rich case of Ethnographic Disruption. Through case studies and  rich descriptions, this paper investigat es strategies to conduct EI n and ED i in today’s competitive, R&D -driven  organizations.  Keywords  ethnography, empathic design, innovation, VOC, disruption, new product development  Introduction: The Rise of Corporate Ethnography in New Product Development  Once the province of well-funded Fortune 100 R&D departments, corporate ethnography is now complementing the  traditional voice -of-the-customer (VOC)  methods (cf. Griffin & Houser, 1993) . Ethnography is rooted in cultural  anthropology and its methods were primarily practiced by academics with prolonged research studies (those lasting a  year or more were very typical). Corporate R&D departments typically conducted  customer research by asking  customers what they want, giving them prototypes and asking what the y would tweak, or observing customers using  their products and asking about things that should change. These traditional practices were very rational, had  checklists, and a good fit with the traditional, structured, engineering mindset. These are called etic approaches—they  are company-centered (Ladner, 2016). In the etic approach, the company creates questions and observation protocols  based on what they are looking for. Unfortunately, when you know what you’re looking for, you probably won’t  surface what you’re not looking for —the unarticulated user needs, the things the customer w ants but can’t tell you  that they want them.   This exists in contrast to the emic approach—the customer -centered approach taken by ethnographers (Ladner, 2016).  When we’re etic, we write our ten questions, read them off in order, take notes, and go home. When we’re emic, we’re  visiting the customer in situ, we have some ethnographic questions that start the conversation, and we’ll ask probes as  we go along. We may also observe the customer not just using a certain product, but performing a specific task or just  participating with them in activities where some discovery concerning products or innovations may occur  (Mallak et  al., 2011). For example, if an R&D engineer wanted to learn how a specific medical procedure could be improved  using new medical devices , he or she could practice particip ant observation in the operating  room (OR) to see the ",wmich.edu,Western Michigan University,United States,42.2832928,-85.61026110719504
31,MODELING AND UNDERSTANDING ENERGY SHARINGCOMMUNITIES: A SYSTEM OF SYSTEMS APPROACH,@mst.edu,"Renewable energy sources, sharing economy, system of systems, complex adaptive systems  ","The renewable energy technology has recently advanced dramatically, accelerating the society’s pace of transitioning  to a sustainable living environment. Distributed renewable energy generators and energy storage devices are widely  installed, which are owned and operated by various entities. Facing inter mittent and volatile renewable generations,  they have recognized the need for collaborative energy management. As more and more distributed renewable  generators are being connected to distribut ion networks, owners of the networks are under the pressure of changing  their business model to adapt to the new trend. Forming sharing communities locally is a potential solution which  allows the participants to share excess generations and unmet demands within their community. Forming energy  sharing communities also benefits distributed networks from multiple aspects. This paper aims to develop a thorough  understanding of this new business model and, meanwhile, explores an approach to the management of energy sharing  communities. Through analyzing the participants of  energy sharing communities, the paper first identifies nine  characteristics of the communities. Accordingly, the paper justifies that cooperative sharing communities can form a  decentralized complex adaptive system of systems (DCASoS). The paper further classifies the nine characteristics  into two types: underlying characteristics and the derivative characteristics. The goal of managing energy sharing  communities is to enhance the good effects and reduce the bad effects of the derivative characteristics gi ven its  underlying characteristics. Based on this fact, the paper develops a system of systems (SoS) approach to describing,  modeling, and analyzing sharing communities, which builds a foundation for engineering the corresponding DCASoS.     Keywords  Renewable energy sources, sharing economy, system of systems, complex adaptive systems     Introduction  Sharing economy has had a positive impact on many industries including the energy industry. A sharing economy is  an innovative solution to the influx of co nsumer demand while conventional  forms of electricity supply are  diminishing. Distributed renewable energy generators and storage devices are widely installed along with the decrease  of the investment cost required for traditional consumers to evolve into  prosumers who have the capability to privately  generate electricity (Kargarian  et al., 2014). Th e distributed generation can be  initially used to fulfill the owner’s  demand while any excess electricity can be shared with their neighbors who need more. Sharing energy provides an  additional option for prosumers to deal with overgeneration besides storage, selling back to the grid, or curtailment.   Current net metering laws require utility companies  to financially compensate prosumers  who put excess  electricity back into the grid (Rossi, 2016). Utility companies are now presented with various challenges. They are not  only facing additional stochastic electricity supplies (Stoutenborough & Beverlin, 2008) but financially compensating  prosumers for their supply (Rossi, 2016). A potential solution to these issues is to cluster local end-users of utility into  individual energy sharing communities and coordinate the energy shared within individual communities and between  communities. The similar concept has been successfully applied to the management of multiple micr ogrids (Zhao et  al., 2018). Allowing for locally generated supply to be maximally disbursed by local consumers would reduce the  impact of stochastic supplies on the utility company (Liu et al., 2017). The utility is also able to minimize the cost by  distributing prosumer generated electricity locally.    This paper aims to develop a thorough understanding of the new business model for utility companies while  exploring an approach to the energy management of sharing communities . By taking into consideration current net  metering laws, an appropriate energy sharing model is proposed. The effectiveness of energy shar e is analyzed using  the proposed model and defined characteristics identified w ithin decentralized complex  adaptive system of systems   (DCASoS). The end the paper summarizes findings of this study and future work.      ",mst.edu,Missouri University of Science and Technology,United States,37.9532435,-91.77426666814159
32,A SYNTHESIS OF DEFINITIONS FOR SYSTEMS ENGINEERING,@msstate.edu,"Systems Engineering, Attributes, Grounded Theory Coding. ","Systems engineering (SE) was developed as a means to address the intricacies stemming from a complex system.  Unlike traditional engineering, systems engineering is not limited to a set of rigidly defined basic theorems that are  anchored in science and related to physical properties. I nstead, SE applies structured methodologies to optimize the  performance of complex socio -technical systems.  B ecause of the diverse applications of systems engineering, the  existing scope and paradigms of SE are difficult to define, and this often leads to confusion and misunderstanding  regarding the universal definition of SE and its derivative terms. To lessen the confusion associated with  the use of  SE terms, this paper begins with a discussion of the origination of SE paradigms from several different standpoints.  The sco pe of the paper is organized i) to review the existing literature of SE and  discuss and synthesize the  definitional paradigm s related to SE , ii) to derive a set of underlying attributes of SE using advanced coding  techniques and analysis. We believe that the proposed approach will reduce the misunderstanding of SE connotations  and promote the understanding of different SE perspectives.     Keywords  Systems Engineering, Attributes, Grounded Theory Coding.    Introduction  After World War II, there was a major revolution in the industrial and construction sectors around the world and new  process and techniques started to evolve to manage the intricacies stemming  from a complex system. World War II  was the first-time practitioners realized the importance of managing and synchronizing various complex systems to  achieve long -term objectives.  As a result, a new discipline named “systems engineering” emerged to manage the  challenges associated with the newly developed process and system. In 1943, the National Defense Research Board  formed a Systems Committee in cooperation with Bell Laboratories to conduct a project named C -79 to improve the  communication system of the Air Warning Service. Bell Telephone Laboratories was perhaps the first organization  to use the phrase “systems engineering”.  When different systems group together and integrate to accomplish an  emergent mission, it is known as S ystem of S ystems (SoS). Interested readers can refer to the works of Krygiel  (1999), The Defense Acquisition University (2010), Sillitto (2010) to understand the different complex structure of  the systems such as Federation of Systems (FoS), Families of System, Ultra-large -Scale Systems (ULSS).  From a generic point of view, Systems E ngineering (SE) is the application of structured engineering  methodology to the design, analysis, and development of complex s ystems in order to meet the stakeholder’s needs.  The activities of systems engineering include the identification of the stakeholders’ requirements from the conceptual  design to the system development and operation to the product disposition. While, traditional engineering disciplines  often fail to provide an appropriate solution for the complex environment and it’s rapidly shifting states and   emerging circumstances, systems engineering approaches have proven to be effective in addressing complex systems  problems.   Today, the term systems engineering encompasses many different meanings and interprets  to mean different  things to different practitioners . This  lack of clarity  has resulted from the SE literature, which is a fragmented  compilation of the use of t he term “systems engineering” by practitioners from different field s and domains  who  define the term from different perspectives based on the nature of their workplace (Kasser, Hitchins, & Huynh, 2009; ",msstate.edu,Mississippi State University,United States,33.4386876,-88.79432320417112
33,"THE INFLUENCE OF INNOVATION ON MICRO, SMALL AND MEDIUMSIZED ENTERPRISES IN COLOMBIA",@tdea.edu.co,"Innovation, MSME performance, product and process innovation, alliances, ANOVA.  ","This paper studies the influence of innovation on Micro, Small and Medium Sized Enterprises (MSME) performance  in Colombia through the 403-MSMES-survey analysis. In particular, this paper measures the effect of participation in  R&D alliances, product innovation, and process innovation on it. MSME performance is measured through a  composite index, estimated through Princ ipal Components Analysis – PCA- using polychoric correlations, which is  based on eight self -reported assessments of MSME performance. Then, this measure of performance is related to 1)  MSME participation in R&D alliances, and 2) the product and process development stance of the MSME based on an  adaptation of the Miles and Snow business classification scheme, by means of an ANOVA and a linear regression.  Colombian SME’s are not significantly benefitted from participation on R&D alliances. Instead, their perfo rmance  appears to be dependent upon their internal innovation efforts directed to product development. Moreover, the results  suggest that imitators get a performance almost as high as innovators.    Keywords  Innovation, MSME performance, product and process innovation, alliances, ANOVA.     Introduction  Micro, Small and Medium Sized Enterprises (MSMEs) – hereafter we will use the terms SME and MSME  interchangeably- are key players in Colombia’s business field. As they make a big contribution to employment and  output. Recent estimates, show that SMEs provide 67% -jobs and 28% -Output (GDP) in Colombia (Dinero, 2016).  Similarly, Bell and Teima (2015) estimate that formal SMEs provide 45% of jobs and produce 35% of Output (GDP)  in emerging markets, figures that coul d be higher if informal sector SMEs were accounted for. The aforementioned  facts together with SMEs fast adaptability to changing market conditions makes them a key player in the production  and distribution of wealth (Mezgár et al., 2000; Restrepo and Vanegas 2015).   Innovation and SMEs are closely tied. Firstly, the development of a new idea —be it a new product or a new process—  is the key reason why entrepreneurs establish a new business. Secondly, “The entrepreneur or small business manager  needs to have an innovative edge to compete against bigger incumbents” (Rosenbusch et al. 2011). Otherwise, it is  likely they going out of business in long-term. Thirdly, SMEs can adjust to environmental changes faster than bigger  organization “due to their nimbleness, missing hierarchies, and quick decision-making” (Rosenbusch et al. 2011).  Innovation can foster the SME performance. Many of the studies tie in with on the positive effect of product innovation  on firm performance  (Mohd Rosli and Sidek 2013; Rosenbusch e t al. 2011; Zahra and Bogner 2000) . Although on  some occasions the relationship between innovation and financial performance does not always happen.  (Vermeulen  et al., 2003). After mixed results so far, It might be said that exist other dimensions, included that CEO in SMEs takes  responsibility in almost all the decisions, including those regarding with technical changes (Bougrain and Haudeville,  2002; Cataño et al., 2008; Rosenbusch et al., 2011).  Nonetheless, SMEs face big challenges, as several studies p inpoint SMEs’ structural weaknesses, which undermine  their innovation capabilities and competitiveness, thus compromising their survival. Increasing market openness, an  accelerating rate of technological change, together with a loose management of knowledg e assets and human capital,  poor qualifications of firm owners and employees, localization and infrastructure disadvantages, all make it difficult  for SMEs to prosper in highly competitive markets  (Edwards et al., 2005 ; Singh, et al., 2008; Terziovski, 2010;  Gunasekaran et al., 2011; Rosenbusch et al. 2011 ; Restrepo and Vanegas, 2015; Taneja et al., 2016; Vanegas et al.,  2019).   In such a complex market environment, it is believed that SMEs can earn a competitive edge through the added  flexibility conferred by its small size. It is argued that this flexibility and fast decision making create an environment  conducive to innovation. Innovation can either be disruptive, or incremental –like a small improvement in a production ",tdea.edu.co,Tecnológico de Antioquia,Colombia,6.28027755,-75.582804
