,Title,email,KeyWords,Abstract,domain,Institution,Country,Latitude,Longitude
14,IMPROVING PATIENT ACCESS SERVICES THROUGH WORKLOADAND WORKFLOW ANALYSIS,@newhaven.edu,"Lean, healthcare, workflow analysis, workload analysis ","Patients’ experience during their initial encounter with the provider’s services may adversely affect their satisfaction  with subsequent care. Streamlined and standardized processes lead to efficient and effective oper ations, which  ultimately result in higher quality of service to patients. This paper presents a case study using statistical tools and  lean methods about improving business processes that contain point of access for the patient.   The study was  conducted in a neurosurgery department at a teaching hospital in New Haven. The neurosurgery department has five  teams, which are spine, pediatric, neurovascular, oncology, and epilepsy; the spine team was selected for pilot  implementation. Based on interviews and on site observations key business processes were identified. Then, factors  that lead to process inefficiency such as loopbacks where a patient has to access the system more than once to  receive the service requested or flaws in internal communication flow were studied through process mapping and  historical call data analysis, and the results were used to determine staffing requirements to operate effectively, i.e.  meet patient expectations. The implementation approach in the pilot study and the lessons learned during  implementation provided basis for development of a model for implementation with the other five teams.    Keywords  Lean, healthcare, workflow analysis, workload analysis    Introduction  Streamlining operations are essential to reduce response times, optimize the use of resources and  improve overall  effectiveness of any organization. In healthcare streamlining operations will lead to enhanced employee satisfaction  (Halogen Software, 2008 ) and better delivery of healthcare services, which result  in improved patient experience.   Streamlining a process involves eliminating non -value added activities or simplifying those that cannot be  eliminated, determining resource requirements, creating a flow that maximizes process efficiency, as well as   streamlining individual steps (Allnoch, 1998). Workflow and workload analysis, and standardization of work based  on the analysis results are typical methods used in efforts to streamline operations. Workflow is a series of steps  completed to achieve a goal. It consists of information, documents, tasks and usually multiple participants  completing these tasks. Workflow analysis focuses on the process followed to achieve the goal. Workload analysis,  on the other hand, is used to anticipate and plan work and resource requirements based on the analysis of historical  or projected data.    Streamlining operations and standardization of work have been used for a long time in manufacturing as  part of lean thinking and practice. There are numerous examples of proven benefits of lean on productivity, cost,  and quali ty in literature. As a result of lean implementation with a focus on streamlining manual assembly  operations, a burner manufacturing company was able to reduce average set up times from 5 minutes to less than a  minute and increase consistency in the work p erformed by different workers ( Chen and Erdil, 2015) . A bearing  manufacturer increased its on -time delivery performance from 76 to 99 percent using value stream map, widely  utilized lean tool that captures workflow ( Urs, Mahesh, and Sandesh, 2014) . Aircraft manufacturing giant Boeing  after streamlining its processes had successfully cut its defect costs by 75 percent, saving about $655,000 per  aircraft (Jenkins, 2002).   It has been a while now that lean thinking and practice, originated in the manufacturing  sector, extended  beyond manufacturing, and translated in service, retail, healthcare, and others. Applications of lean can be found ",newhaven.edu,University of New Haven,United States,41.29091365,-72.96263883692575
15,ANALYZING THE CHALLENGING GROWTH OF ENERGYCONSUMPTION IN SAUDI ARABIA,@ttu.edu,"Energy systems, energy consumption, systems engineering. ","The continuous growth of energy consumption is a global concern. Because energy is mainly generated by burning  fossil fuel resources in processes that involve greenhouse gas emissions, controlling that growth is especially  important. In Saudi Arabia , currently  world’s top oil exporter, the growth of domestic energy consumption is  exceptionally alarming. The domestic energy consumption, whi ch is subsidized by the government, curbs Saudi  Arabia’s petroleum export capability, which accounts for about 90% of the country’s export earnings. If the prevailing  structure and policies of the current energy system remains unchanged, Saudi Arabia is expected to be an oil importer  within the next two decades. Thus, it is critical for the country’s economy to efficiently manage and control its  domestic energy consumption and maintain its petroleum exporting strength. This paper provides a systematic and  comprehensive review of the impact of Saudi Arabia’s energy policies on motivating the fast growth of energy  consumption and its subsequent issues. In addition, it presents a comprehensive review of some of the discussion in  the literature about the effectiveness of various  managerial and strategic solutions to lower the domestic ene rgy  consumption.     Keywords  Energy systems, energy consumption, systems engineering.    Introduction  Global greenhouse emissions have noticeably increased in the last ten years, which increased the global concerns  about their environmental consequences, especially regarding their contribution to the global warming issue. These  emissions are released when fossil  fuels are burned to generate energy. Residen tial use of energy is a significant  portion of the overall consumption of energy, which contributes heavily to the environmental concerns that are caused  by the relea se of greenhouse emission (Abrahamse et al., 2007). For instance, during the last three decades, in the  Western Nations about 33% of the energy was consumed by households (Gram -Hanssen, 2013).  Households’  consumption of energy can occur in two forms: direct consumption , such as electricity use, or indirect consumption,  which, results from the delivery and manufacturing processes of consumed goods in households (Abrahamse et al.,   2007; Steg, 2008).  This paper comprehensively reviews the literature that analyzes the possible solutions of energy consumption  in Saudi Arabia and its economic and environmental consequences. Saudi Arabia is currently the top oil exporter in  the world, a nd it sits on an estimated 267,000 million barrels of oil reserves, which comprise about 16.2% of the  world’s proven reserves (EIA, 2016). Saudi Arabia’s population was estimated to be 30,770,375 in 2015 (CDSI, 2016).  Even though the population of Saudi Arabia is fairly small by world averages, its growth rate is higher than the average  global growth rate with an estimated 3.7% annual growth rate (Al-Ajlan et al., 2006). In 2014, approximately 70% of  the consumed energy in Saudi Arabia was used to generate Saudi Arabia’s demand for electricity  (MEP, 2014).  Households’ electricity usage comprised 44% of the sold electricity across all sectors of electricity consumption in  the country (ECRA, 2014). The government of Saudi Arabia supplies energy to the resident s at subsidized prices. ",ttu.edu,Texas Tech University,United States,33.59375255,-101.89959552302756
16,K-MEAN CLUSTERING IN TRANSPORTATION: A WORK ZONESIMULATOR CASE STUDY,@mst.edu," Data mining, Transportation, Pattern recognition, Decision analytics ","Transportation engineering considers many different categories such as accident management, infrastructure  management, driver behavior, and traffic manage ment and generates large amount of data. Data mining methods are  a common engineering approach to understand data- intensive scenarios and use techniques to extract patterns,  correlations, and information from large amounts of data. This research uses a sim ulator to compare driver patterns  and behaviors when comparing reactions to the Missouri Department of Transportation (MoDOT) alternate  sign  with the Manual on Uniform Traffic Control Devices (MUTCD) current sign.    K-mean clustering method is used to  cluster driver response to work zone sign configurations  presented in the simulator environment  and uncover  patterns that can assist engineers with usability of work zone signage. Key findings of this research will help the  transportation engineering manager make data-driven decisions regarding work zone safety and design.    Keywords   Data mining, Transportation, Pattern recognition, Decision analytics  Introduction  Due to increas ed volumes of  data in all engineering fields, utilizing methods that can help decision makers best  determine how to use that data are essential . It  is important to apply  methods to analyze data and to extract  knowledge. Data mining methods can assist managers and decision makers to extract pattern s and identify decision  points suggested by the  data. Data mining methods are  a new generation of methods that are widely used in fields  such as engineering, industry, and management.  Transportation engineering is one of the  areas that commonly uses  data mining for data analysis. This p aper presents the results of a simulator -based study comparing two different  sign configurations. Driver performance and categorization of behaviors is determined through the use of k -mean  clustering.   Literature Review  Data mining methods us e statistical algorithms and techniques to determine relationship between the data.  In other  words, data mining methods are useful for extracting meaning and hidden relationships among data ( Rygielski et al.,  2002). Data mining methods  are divided into cluster analyses, classification and prediction, as well as association  rules (Liao et al., 2012). For this project, the clustering method is used . A short discussion of this technique follows  below.    Clustering:   The Clustering method is one of the common data mining methods. Based on findings from the literature , clustering  methods are effective and reliable  for partition ing traffic data into different regimes such as free-flow and  congested-flow regimes. In a tra ffic study, the most common clustering method estimates annual average daily  traffic (AADT); this method is considered more acceptable than the other methods (Gecchele et al., 2011) in  determining traffic flows. The clustering method is frequently applied to partitioning traffic flow data. Clustering  methods divide data into groups (clusters) based on similarities and dissimilarities between groups  and are useful for  finding patterns between large amounts of data. K -mean clustering is one of the most common clustering methods  and is used to determine the center of a cluster.   ",mst.edu,Missouri University of Science and Technology,United States,37.9532435,-91.77426666814159
17,COST ANALYSIS FOR HIGH VOLTAGE TRANSMISSION LINEINSPECTION USING ROBOT,@mst.edu,,"The electricity transmission lines are conventionally inspected and maintained by linemen with hot sticks that can  directly touch the line. The major limitation of this conventional method is high risk and time consuming. With the   rapid development of robot technology in recent years, the utilization of robot instead of human being for the regular  inspection of the high voltage transmission line has drawn wide attention from both industry and academia. Utility  companies aim to harness this modern  technology for saving costs and increasing their customer satisfaction. In this  paper, we focus on the cost model for using robot for transmission line inspection. A heuristic routing strategy is  proposed to guide the motions of robot and supporting team in inspection . The corresponding cost model is derived  considering different cost components such as robot depreciation cost, staff salary cost, team ground motion cost, and  others. A simulation model is developed to study different working scenarios and estimate the variation of co st  considering random factors like the occurrence of the obstacles on inspected lines.     Key words  Robot, Transmission line inspection, Cost model.    Introduction  Overhead high voltage  transmission line systems form a crucial part of  the infrastructure for providing electricity  service to the public . Since the lines are mainly made of steel and aluminum materials, they are subjected to  environmental corrosions that may lead to continuous deterioration. Utility companies must invest millions of dollars  to maintain their transmission line systems so that they can  be normally operated to provide the service. The  transmission line inspection , one of the major maintenance task s, is conventionally performed by l inemen using  sophisticated hot sticks with the aid of boom trucks and helicopters (Roncolatto et al., 2010).   As reliability requirements increase, limitations of line inspection employing linemen, such as  strong safety  concern, energy supply interruption, weather constraint, low inspection speed, and others, have also been gradually  revealed (Roncolatto et al., 2010). It has pushed utility companies to adopt some new alternative technologies that can  perform safe and reliable inspection operations on live wire without any additional risk to the linemen.  One promising alternat ive technology that has drawn wide interests from utility companies is robot  technology. Applications of robot technology in the power sector can be categorized into three groups : land based,  aerial based, and suspended based robots (Elizondo, Gentile, Candia & Bell, 2010).   Land based robot is usually placed on the boom trucks or land and remotely controlled by the radio  (Elizondo,  Gentile, Candia &  Bell, 2010) . It is  used for replacing insulators and doing other heavy duty work, for example   providing a temporary support to the conductors in absence of a steel structure  (Elizondo, Gentile, Candia &  Bell,  2010). The aerial based robot  is unmanned helicopters used solely for inspecting the state of conductor’s condition    (Elizondo, Gentile, Candia & Bell, 2010). It is controlled by radio with geographical position system. The suspended  based robot is used for inspecting the conductor lines and performing minor repairs when suspending on the conductors  via motion wheels that facilitate the motion on the conductor (Elizondo, Gentile, Candia & Bell, 2010).   In this pap er, we will focus on the cost modeling and analysis of using the third type of robot ; that is,   suspended based robot in transmission line inspection. The suspended based robot generally is semi-autonomous tele- controlled device which can perform basic functions  such as motion and data transmission according to the whim of ",mst.edu,Missouri University of Science and Technology,United States,37.9532435,-91.77426666814159
18,HBCU TECHNOLOGY TRANSFER SUPPLY CHAIN NETWORKS’SUSTAINABILITY: BUDGET RESOURCE PLANNING TOOLDEVELOPMENT,@gmail.com,"budget resource planning, theory of distribution management, social comparison theory, patent licensing, university ","This study describes the development of a university technology transfer supply chain network sustainability tool that  Historically Black Colleges and U niversities (HBCUs) can use to become more self -reliant financially.  HBCUs lag  behind their peer non-HBCUs because historically they have been under-served and were originally established largely  as teaching and blue collar trade schools.   Increased involvement in research oriented activities such as technology  transfer will likely enable HBCUs to grow into new or stronger research institutions.   The literature review revealed  several problem areas with non -HBCUs university technology transfer include a resource planning issues.   These  problem areas for non -HBCUs would be challenging for HBCUs as well.   Problems with university technology  transfer have led to unethical behavior among faculty inventors and university technology transfer specialists at non - HBCUs (C. Hamilton, Schumann, D., 2016).   Despite these problems, the non -HBCUs are generating licensing  revenues.  Systems dynamics is the process of combining the theory, method and philosophy necessary to analyze the  behavior of a system in order to provide a common foundation that can be applied whenever it is desired to understand  and influence how things change over time.   Applying the systems dynamics approach, a budget resource planning  tool was developed using a linear programming optimization techni que.   This study illustrates that classic industrial  uses of linear programming optimization techniques can uniquely be used to optimize budget resource planning for  sustainable HBCU supply chain networks and other emerging research institutions.    Keywords  budget resource planning, theory of distribution management, social comparison theory, patent licensing, university  tech transfer, technology commercialization, HBCUs    Introduction  HBCUs lag behind their peer non -HBCUs because historically they have been under -served and were originally  established largely as teaching and blue collar trade schools (Lorenzo L. Esters, 2013; Nia Imani Cantey, 2013).  This  empirical study seeks to view university technology transfer as a supply chain network for which the theory of  distribution management can be applied.  Most of the research in supply chain management (SCM) addresses problems  from a tactical standpoint.  So, a major challenge is to increase research focused on the development of models for the  strategic and tactical planning  of SCM (Amaro, 2008) .  Optimization and advanced optimization  tools can be  developed to address problems with university technology transfer and to level the playing field for HBCUs.  When  old paradigms lose their effectiveness, one of the reasons leaders do not solve problems right away is the lack of  technological tools (Barker, 1992 ).  Advanced supply chain planning addresses a host of decisions about the  coordination, design and short term scheduling of supply chain processes (B. M. Fleischmann, Herbert, 2003).    The development of the proposed Budget Resource Planning Tool is important because the literature review  revealed that the TTOs need clear goals, priorities, resource planning, and planned investments of their financial  resources (Friedman, 2003; Siegel, 2003; Van Hoorebeek, 2004).   This is even more imperative for emerging research  institutions such as the HBCUs which have more limited resources.  Further, TTOs need to be adequately resourced  with, for example, adequate legal budget, TTO staff compensation, in-house venture capital program (esp. for medical  related inventions), and a business incubator (Degroof, 2004; S. Shane, 2002; S. S. Shane, Toby, 2002; Siegel, 2003).  It costs money to make money.  Investments have to be made in providing and managing the necessary resources  to operate a technology commercialization program successfully.  The proposed Budget Resource Planning Tool is  designed with the theoretical framework for research in mind.  In particular, it was designed from the viewpoint that  university technology transfer is a supply chain network.  Five (5) steps were taken to develop the Budget Res ource  Planning Tool are described and include the: ",gmail.com,,,46.3144754,11.0480288
19,DOD ACQUISITION STRUCTURES FOR A DYNAMIC WORLD:CASE STUDY OF LAND WARRIOR VS TALOS,@usma.edu,"Acquisitions, JCIDS, Innovation ","The United States Special Operations Command (USSOCOM) is revolutionizing the capabilities of the warfighter  with the Tactical Assault Light Operator Suit (TALOS) program. The program will equip USSOCOM operators with  a powered, armored, exoskeleton to enhance their survivability, lethality, and mobility. The project launched in 2013,  with a functional prototype scheduled to be complete in 2018. The aggressive development timeline necessitated that  USSOCOM use a novel acquisition structure—the Joint Acquisition Task Force (JATF).  The JATF structure mandates  a government team as the lead integrator, consisting of acquisition personnel, engineers, and users.  This study  compared the TALOS acquisition structure to that of Land Warrior, a similar project in regards to scope that used a  traditional acquisition structure.  The Land Warrior program launched in 1993, underwent numerous scope changes,  and was eventual ly cancelled in 2007 with only limited fielding.  This study identified that a root cause for Land  Warrior’s cancellation is that its acquisition structure failed to capitalize on commercial innovations and changing  requirements. These issues are critical considering the increasingly rapid advances in technology and the dynamic  nature of the global socio-political climate. Meanwhile, the JATF structure allowed USSOCOM to avoid many of the  pitfalls that Land Warrior experienced.  This study analyzed developments to date to collect lessons learned from the  TALOS project, focusing on its ability to capture innovation.  This analysis found that the JATF structure allowed  TALOS to foster innovation and account for changing requirements in a dynamic world.     Keywords  Acquisitions, JCIDS, Innovation    Introduction  Historically, technology developed by the United States military has out -paced that of the commercial sector.   However, modern commercial technology is rapidly and unpredictably advancing, causing some military technologies  to be obsolete by the time that they are fielded.  These issues are coupled with dynamic changes on the global socio - political stage, which can result in changing needs for warfighters.   Land Warrior, a project that intended to augmen t the situational awareness of dismounted Soldiers through  advanced electronics, faced these problems. The project was conceived in 1993; however, the inability of the project  to keep-pace with commercial technology and adapt to the Global War on Terror, r esulted in numerous delays, with  the project eventually being cancelled in 2007. Despite 15 years of development and $500 million spent, the system  was never fielded. This paper performed a root cause analysis on the failure of the Land Warrior system; the analysis  identified that a fatal issue arose from the traditional Department of Defense (DoD) acquisition structure. The  acquisition structure could not readily adapt the development process to account for changes in requirements due to  commercial technology advances and changes in warfighter needs.  A new United States Special Operations Command (USSOCOM)  initiative, the Tactical Light Assault  Operator Suit (TALOS), is similar in scope to Land Warrior. However, this project uses a novel acquisition structure,  the Joint Acquisition Task Force (JATF).  The JATF structure allows the government to more readily leverage novel  technology advances and account for changing warfighter needs. The TALOS program serves as an excellent example  of how the government can design complex systems in a dynamic world.    Challenges to Developing Military Systems in a Dynamic World   ",usma.edu,United States Military Academy,United States,41.3927227,-73.95986305044411
20,TECHNOLOGY VALUATION MODEL,@ttu.edu,"Technology Valuation, Technology Acceptance, Technology Imprint ","Technology is seen as a strategic enabler.  Organizations implement technology not only to enable their efficiency  and effectiveness in carrying out their mission but also to gain a competitive advantage in the marketplace.  There  are many techniques for d etermining the economic value of a technology (e.g., ROI).  While organizational  executives and project teams may utilize such formal techniques in order to select the technologies that are in the  economic best interest of the organization, users are not always aligned with the organizational decision.  This can  lead to user behaviors such as immediate criticism without first giving the technology an objective consideration,  project sabotage and other behaviors that are detrimental to a successful technolog y implementation.   Trillion s of  dollars are spent on consumer and organizational information technology  every year.  However, many organizations  experience costly technology project failures .  Previous research  analyzed the user adoption process  and provided  useful insights such as the Technology Acceptance Model (TAM) .  The present research seek to expand on previous  bodies of work by proposing a Technology Valuation Model (TVM) that measures the user’s perceptions of the  organization’s technology decision and provides insight into the contributing factors so that the organization may  take proactive steps to try to influence such factors in order to better align the user with the organization’s   technology decision.    Keywords  Technology Valuation, Technology Acceptance, Technology Imprint    Introduction  According to Oxford Dictionaries (2015), technology is “the application of scientific knowledge for practical  purposes, especially in industry.”  This would mean that technology must be associated with purpose; serve some  need or want.  Knowledge by itself is not technology but rather its application to fulfill a purpose.  Organizations  spend a great deal of resources to acquire, develop, and mai ntain sets of technologies they believe enable their  business to compete in their industry (i.e., achieve a set of purposes).  Likewise, employees leverage technologies to  enable their work.  Focusing on just information technology (IT), studies such as El lis (2008) found that many  organization experience failures in the IT projects and Gartner (2014) projected that organizations were to spend  $3.8 Trillion on IT.  Failures can result from a misalignment between the organization and their end users.  The  user’s perceptions the technology’s fulfillment of their needs and wants may not be aligned with the organization’s  perceptions and/or formal analysis.  Simply put, just because the organization put out a Request for Proposal,  selected the technology that best fits its criteria, and projects a positive return on investment does not mean that the  employees will embrace the change; even if it is in the employees economic best interest.  As seen in Ariely (2009)  “human beings are motivated by cognitive biases of which they are largely unaware” (p. 80).  The problem is that organizations spend a substantial amount of human and financial resources to analyze,  acquire, develop, and implement technologies aimed at enabling the organization as a whole to accomplish its   mission.  However, personnel , at times, undermine the organizational technology direction thereby negatively  impacting the financial resources the organization needs to accomplish its mission.  These negative impacts may be  in the form of (1) implementation delays and increased implementation costs (2) increased maintenance costs from  having to over customize the technology to pacify various groups (3) increased cost from having to maintain  redundant technologies (4) sunk costs of project failures.  Theref ore, “understanding and creating the conditions  under which information and systems will be embraced by the human organization remains a high -priority research ",ttu.edu,Texas Tech University,United States,33.59375255,-101.89959552302756
21,EXPLORING ASSESSMENT METRICS FOR AIRPORT OPERATIONALSUSTAINABILITY,@purdue.edu,"Sustainability, airport, management, triple bottom line ","There are over 3300 public airports in the US, some with management structures as complex as large corporations  with multi-year projects spanning numerous technical disciplines, and others with only a manager and small staff. The  larger hub and regional airports typically have their own planning and engineering departments. One of the major  challenges for airport management teams of any size is to provide safe, accessible and sustainable air transport for  people and cargo. Airports may conduct technical projects that improve sustainability, which is the subject of section  3.5.13 in ASEM’s Engineering Management Body of Knowledge (EMBoK), and similarly a irport sustainability has  become more and more important for airport management  teams and for policy -makers. The aviation industry is  developing airport sustainability plans, ty pically basing them  on the United Nation’s  viewpoint on sustainable  development that uses the three pillars: economic, environmental, and social. The US Federal Aviation Administration  and the Airports Council International– North America (ACI -NA) consider operational efficiency one of the four  pillars of airport sustainability. Although operational sustainability has become a significant aspect of airport  sustainability, its assessment is a challenge for airport management reviewing technical projects for t heir potential  impacts on sustainability. Because there is no general agreement on what comprises airport operational sustainability,  this paper explores definitions and assessment metrics for airport operational sustainability by comparing the  viewpoints of aviation organizations and airports. The outcome of the paper is an attempt to harmonize the different  viewpoints into a definition and framework for assessing operational sustainability.     Keywords  Sustainability, airport, management, triple bottom line    Introduction  There are over 3300 public airports in the US, some with management  structures as complex as large cities or  corporations, and others with only a manager and small staff. Airport management teams often include engineering  managers and larger airports typically have a planning and engineering department, just as many cities or corporations  have. Smaller municipal airports may have access to the municipal planning and engineering departments. One of the  major challenges for airport management teams of any size is to provide safe, accessible and sustainable air transport  for people and cargo. Airports conduct technical projects to improve sustainability, which is the subject of section  3.5.13 in ASEM’s Engineering Management Body of Knowledge (EM BoK), and similarly a irport sustainability has  become more and more important for airport management teams and for policy-makers.   Airports are under pressure to serve more customers and bring in more revenue while not impinging on the  community and environment. Because airport management teams have limited budgets, there is a limit to the number  of projects or initiatives that can be accomplished over time. To be effective, the airport management team must select  and conduct projects carefully, and include sustainability in decision-making from the beginning and not as an added  activity at the end of the process. The ASEM describes engineering management as ""an art and science of planning,  organizing, allocating resources, and directing and controlling acti vities that have a technological component""(Shah  and Nowocin, 2015, p. 3). One component of controlling activities in the management function is to measure  performance as compared to baselines and desired outcomes (Shah and Nowocin, 2015). While the EMBoK is silent  on measuring sustainability, it does emphasiz e the importance of measurements throughout the EMBoK and that  “Sustainability has to be integrated into daily operational process, and transparency is essential” (Shah and Nowocin,  2015, p.100). Without an agreed upon and accepted definition  of sustainability, it is difficult to establish consistent,  definable, verifiable, and meaningful metrics that are transparent.  ",purdue.edu,Purdue University,United States,40.430028,-86.92642114650494
22,A STUDY ON THE SPATIAL CONVERGENCE ANALYSIS OFREGIONAL S&T INPUT-OUTPUT EFFICIENCY IN CHINA BASED ONDEA-GIS,@tju.edu.cn,"regional S&T, spatial analysis, DEA, GIS, the efficiency of input and output ","For the incompletely random problem : the spatial distribution of regional S&T input and output efficiency in China,  a new evaluation method based on DEA -GIS is proposed.  This method makes the index of  S&T quantified and  homogeneity, and it can also qualitatively diagnose the space layout differences and dynamic imbalance of the relative  efficiency of regional S&T input and output. Firstly, the traditional DEA method is used to calculate the relative  efficiency and analyze effectiveness of regional S&T input and output from 2009 to 2012. Then, the Moran’s I index  is used to analyze the global relevance of the regional S&T input and output efficiency. Finall y, Moran scatter plot  and LISA cluster map are used to analyze the local relevance of regional S&T input and output efficiency, and the  spatial agglomeration and abnormality of the efficiency are discussed. The new evaluation method provides the basis  for reasonable allocation of the investment in S&T resources.    Keywords  regional S&T, spatial analysis, DEA, GIS, the efficiency of input and output    Introduction  For a country, S&T (Science and Technology) development could enhance regional competitiveness and domestic  economy. Recently, Chinese government has input more capital and human resources to S&T field, so that this field  has made great development and promoted economy in some degree. However, S&T’s  promotion on economy  development rely s on not only input quantity of S&T, but also output efficiency of it. Therefore, the reasonable  evaluation on S&T output efficiency has become a wide focus of scholars.  Nowadays, study in this field has gained many achievements, and methods such as DEA (Data Envelopment  Analysis, DEA) evaluation, Grey Relational Analysis and Entropy Weight Analysis are usually used by many  researchers. Among those methods, scholars prefer DEA because it fits problems with various input -output indexes,  hard to be quantified and homogenized.  Although research methods on S&T evaluation have been mature, most scholars focused on relatively  effectiveness of input and output process, and they seldom study efficiency during this process in regional view.  Chinese S&T development are unbalanced between eastern and western regions, and are great different between  developed and undeveloped areas. According to the basis, this paper shows a new method to evaluate regional input  and output efficiency in spatial view.    Establishment of Chinese Regional S&T Input-output Efficiency Index System  Based on relevant literatures and characteristics of Chinese regional S&T work, this paper will pick S&T input indexes  in three aspects: human resources, capital and property. Since some data under different S&T statistic indexes are  relevant, one or two  representative indexes are picked out under each secondary index. Index system and literature  sources are shown in Exhibit 1.      ",tju.edu.cn,Tianjin University,China,,117.17789778037583
23,SYSTEMIC INTERVENTION FOR COMPLEX SYSTEM GOVERNANCEDEVELOPMENT,@odu.edu,"Complex System Governance, Systemic Intervention, System Development  ","This paper explores the issues related to systemic intervention for Complex System Governance (CSG) development.  Systemic intervention seeks to intentionally engage a system to influence trajectory or outcomes. CSG is an emerging  field focused on the design, execution, and evolution of the functions necessary to provide continued system  performance (stability) in the midst o f incessant turbulence and increasing complexity.  Integral to this field is the  necessity to ‘intervene’ in a complex system to enhance system behavior, structure, or performance. Arguably, system  interventions have an unremarkable record of success, ranging from declared success in improving a situation (system)  to abysmal failure (doing more harm than good).   However, little emphasis has been placed on a more rigorous exploration of the nature of systemic  intervention as it influences our ability to more effectively enact change in complex systems.  To address this sparse  accounting in the literature, following a n essential introduction to Complex System Governance , this paper pursues  three primary objectives. First the nature of ‘systemic intervention’ is examined. Second, the different forms and roles  in systemic intervention for complex systems are explored.  Third, an approach for beginning an intervention in CSG  (CSG Entry) is examined for broader implications for engaging complex systems and problems. The paper concludes  with critical issues and suggests considerations for more effective systemic intervention.    Keywords  Complex System Governance, Systemic Intervention, System Development     Introduction: Complex System Governance  To achieve our introduction to Complex System Governance (CSG) we have focused on three primary objectives.   First, we introduce and acknowledge the complex system problem domain that is the target for CSG . We suggest a  present and continuing trajectory for the confounding landscape that must be navigated by practitiones (designers,  owners, operators, maintainers, and evolvers)  of complex systems . These practitioners, although having different  orientations with respect to a system, all faced the same problem domain. Second, we introduce a systemic perspective  that seeks to provide an explanation for our difficulties in grappling with this problem domain . This examination  provides a uniquely ‘systems’ perspective in offering an alternative viewpoint. Third, CSG as a responsive alternative  to address development of complex systems is introduced.  Our focus is to provide a general overview such that the  remainder of the paper will have a sufficient foundation upon which it can be built.    Landscape of the Modern Complex System Practitioner  The landscape of the modern practitioner of complex systems (organizations as well as people), might be summarized  with a set of characteristics . While these characteristics are certainly not intended to present an  ‘absolute’ depiction  of the landscape, they serve as a reminder of the stark reality faced by practitioners. The domain of the complex system  practitioner (Exhibit 1) appear to be intractable and are marked by conditions that have been previously established  (Jaradat & Keating, 2014; Keating, Katina, & Bradley, 2015; Keating, 2014; Keating & Katina, 2011): ",odu.edu,Old Dominion University,United States,36.8862699,-76.30972478839735
24,INVOLVING FRONTLINE WORKERS IN INNOVATION: APRELIMINARY INVESTIGATION OF LITERATURE,@gmail.com,"Frontline workers, subject matter experts, employee engagement, innovation ","In today’s increasingly competitive marketplace, companies are constantly looking for new ways to innovate and  improve their products and services. Unf ortunately, these efforts are often not as successful as expected. One reason  for this lack of success is failure to adequately consider the current state of the system and design innovations that  appropriately build from this state. It is well documented that one of the best ways to build this foundational  understanding of current state is partnering with frontline workers who participate in the system every day. It would  follow that these frontline workers should act as a resource to any improvement proje ct. This review investigated  current practices to harness this critical knowledge across a variety of industries including  the understanding of the  motivations of frontline workers involved in the process and identification of key gaps in current practice   Frontline workers are subject matter experts (SMEs) for the systems in which they perform daily work. Based  on the literature that explore s using frontline workers as SMEs, it is clear they are an underutilized resource that is  available in every organization. The conclusions drawn from the literature review emphasize the important role SMEs  could have in the innovation and improvement process.     Keywords  Frontline workers, subject matter experts, employee engagement, innovation    Introduction  The rapid developments in technology and society have resulted in an ever changing and competitive marketplace.  This dynamic has resulted in companies seek ing to continuously improve products and services in order to remain  viable and stay ahead of the competition. These types of c ontinuous improvement efforts are grounded i n current  operations that are managed day-to-day by front line workers . Before improving a work system, there must be a full  understanding of how the current system operates. Otherwise, t hese projects can easily fail due to a lack of process  understanding, identification  of the wrong issues, or lack of input from end users of the system  (Longenecker &  Longenecker, 2014; Moyo, Francis, & Bessong, 2017). Frontline workers who operate daily within a work system are  key subject matter experts of that system and therefore should be a resource in initiating improvement efforts. If this  logic follows, why are frontline workers not widely recognized for the important contributions they could make in  projects aimed at improving their work systems?    There are many applications of frontline workers as SMEs  in a project. One of the most utiliz ed roles of  frontline SMEs is as a  source of information to better understand day -to-day operations and special scenarios. By  using frontline SMEs to build the framework and understanding of the system , an improvement initiative can be  designed around real end users, day -to-day tasks, and special scenarios (Rinehart, Smith, & Spencer, 2014). In  organizations where the goals have already been established by others, frontline SMEs can also serve as reviewers on  projects, providing input on project proposals, gates, and conclusions (Gandhi & Sauser, 2008). However, in cases  where frontline SMEs are relied upon as a resource or reviewer, their contributions are limited to during or at the end  of an established project. Neither of these roles allows for the frontline SMEs involvement. When frontline SMEs are  not identifying and initiating improvement initiatives in their o wn work systems, a company may be missing out on  potential improvements and innovations. There is a need to utilize frontline SMEs in the role of initiator or  improvement projects; but, how can organizations best  motivate a frontline worker to identify and improve issues in  a work system? ",gmail.com,,,46.3144754,11.0480288
